1.8973 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', 'pygame'] (in that order).
1441.5041 	EXP 	sti9: pos = array([-298., -200.])
1441.5041 	EXP 	sti9: size = array([104., 104.])
1441.5041 	EXP 	sti9: image = 'music6.png'
1441.5041 	EXP 	sti10: pos = array([-298.,  200.])
1441.5041 	EXP 	sti10: size = array([104., 104.])
1441.5041 	EXP 	sti10: image = 'tool1.png'
1441.5041 	EXP 	sti11: pos = array([ 298., -200.])
1441.5041 	EXP 	sti11: size = array([104., 104.])
1441.5041 	EXP 	sti11: image = 'music3.png'
1441.5041 	EXP 	sti12: pos = array([298., 200.])
1441.5041 	EXP 	sti12: size = array([104., 104.])
1441.5041 	EXP 	sti12: image = 'car8.png'
1441.5041 	EXP 	polygon_8: autoDraw = True
1441.5041 	EXP 	sti1: autoDraw = True
1441.5041 	EXP 	sti2: autoDraw = True
1441.5041 	EXP 	sti3: autoDraw = True
1441.5041 	EXP 	sti4: autoDraw = True
1441.5041 	EXP 	sti5: autoDraw = True
1441.5041 	EXP 	sti6: autoDraw = True
1441.5041 	EXP 	sti7: autoDraw = True
1441.5041 	EXP 	sti8: autoDraw = True
1441.5041 	EXP 	sti9: autoDraw = True
1441.5041 	EXP 	sti10: autoDraw = True
1441.5041 	EXP 	sti11: autoDraw = True
1441.5041 	EXP 	sti12: autoDraw = True
1442.8759 	DATA 	Keypress: a
1442.8915 	EXP 	New trial (rep=0, index=80): {'arr_code': 3, 'srch_code': 5, 'type': 'pre', 'semi_field': 'left', 'arr_1': 'left.png', 'arr_2': 'left.png', 'cat': 'bas', 'set_size': 2, 'target': 'Мебель', 'target_2': 'Стебель', 's1': 'furniture2.png', 's2': 'tool6.png', 's3': 'car9.png', 's4': 'music4.png', 's5': None, 's6': None, 's7': None, 's8': None, 's9': None, 's10': None, 's11': None, 's12': None, 'x1': -298, 'x2': -298, 'x3': 298, 'x4': 298, 'x5': -298, 'x6': -298, 'x7': 298, 'x8': 298, 'x9': -298, 'x10': -298, 'x11': 298, 'x12': 298, 'y1': 316, 'y2': -316, 'y3': 316, 'y4': -316, 'y5': 85, 'y6': -85, 'y7': 85, 'y8': -85, 'y9': 200, 'y10': -200, 'y11': 200, 'y12': -200, 'postr': [-200, 0], 'postr_2': [200, 0], 'ss1': [104, 104], 'ss2': [104, 104], 'ss3': [104, 104], 'ss4': [104, 104], 'ss5': [104, 104], 'ss6': [104, 104], 'ss7': [104, 104], 'ss8': [104, 104], 'ss9': [104, 104], 'ss10': [104, 104], 'ss11': [104, 104], 'ss12': [104, 104]}
1442.9252 	EXP 	polygon_8: autoDraw = False
1442.9252 	EXP 	sti1: autoDraw = False
1442.9252 	EXP 	sti2: autoDraw = False
1442.9252 	EXP 	sti3: autoDraw = False
1442.9252 	EXP 	sti4: autoDraw = False
1442.9252 	EXP 	sti5: autoDraw = False
1442.9252 	EXP 	sti6: autoDraw = False
1442.9252 	EXP 	sti7: autoDraw = False
1442.9252 	EXP 	sti8: autoDraw = False
1442.9252 	EXP 	sti9: autoDraw = False
1442.9252 	EXP 	sti10: autoDraw = False
1442.9252 	EXP 	sti11: autoDraw = False
1442.9252 	EXP 	sti12: autoDraw = False
1442.9252 	EXP 	arr1: image = 'left.png'
1442.9252 	EXP 	arr2: image = 'left.png'
1442.9252 	EXP 	polygon_2: autoDraw = True
1442.9252 	EXP 	arr1: autoDraw = True
1442.9252 	EXP 	arr2: autoDraw = True
1443.1371 	EXP 	polygon_2: autoDraw = False
1443.1371 	EXP 	arr1: autoDraw = False
1443.1371 	EXP 	arr2: autoDraw = False
1443.1371 	EXP 	polygon_2: autoDraw = False
1443.1371 	EXP 	arr1: autoDraw = False
1443.1371 	EXP 	arr2: autoDraw = False
1443.1371 	EXP 	polygon_3: autoDraw = True
1443.5369 	EXP 	polygon_3: autoDraw = False
1443.5369 	EXP 	polygon_3: autoDraw = False
1443.5369 	EXP 	word1: pos = array([-200.,    0.])
1443.5369 	EXP 	word1: text = 'Мебель'
1443.5369 	EXP 	word2: pos = array([200.,   0.])
1443.5369 	EXP 	word2: text = 'Стебель'
1443.5369 	EXP 	polygon_4: autoDraw = True
1443.5369 	EXP 	word1: autoDraw = True
1443.5369 	EXP 	word2: autoDraw = True
1443.9368 	EXP 	polygon_4: autoDraw = False
1443.9368 	EXP 	word1: autoDraw = False
1443.9368 	EXP 	word2: autoDraw = False
1443.9368 	EXP 	polygon_4: autoDraw = False
1443.9368 	EXP 	word1: autoDraw = False
1443.9368 	EXP 	word2: autoDraw = False
1443.9368 	EXP 	polygon_5: autoDraw = True
1444.9493 	EXP 	polygon_5: autoDraw = False
1444.9493 	EXP 	polygon_5: autoDraw = False
1444.9493 	EXP 	sti1: pos = array([-298.,  316.])
1444.9493 	EXP 	sti1: size = array([104., 104.])
1444.9493 	EXP 	sti1: image = 'furniture2.png'
1444.9493 	EXP 	sti2: pos = array([-298., -316.])
1444.9493 	EXP 	sti2: size = array([104., 104.])
1444.9493 	EXP 	sti2: image = 'tool6.png'
1444.9493 	EXP 	sti3: pos = array([298., 316.])
1444.9493 	EXP 	sti3: size = array([104., 104.])
1444.9493 	EXP 	sti3: image = 'car9.png'
1444.9493 	EXP 	sti4: pos = array([ 298., -316.])
1444.9493 	EXP 	sti4: size = array([104., 104.])
1444.9493 	EXP 	sti4: image = 'music4.png'
1444.9493 	EXP 	sti5: pos = array([-298.,   85.])
1444.9493 	EXP 	sti5: size = array([104., 104.])
1444.9493 	EXP 	sti5: image = None
1444.9493 	EXP 	sti6: pos = array([-298.,  -85.])
1444.9493 	EXP 	sti6: size = array([104., 104.])
1444.9493 	EXP 	sti6: image = None
1444.9493 	EXP 	sti7: pos = array([298.,  85.])
1444.9493 	EXP 	sti7: size = array([104., 104.])
1444.9493 	EXP 	sti7: image = None
1444.9493 	EXP 	sti8: pos = array([298., -85.])
1444.9493 	EXP 	sti8: size = array([104., 104.])
1444.9493 	EXP 	sti8: image = None
1444.9493 	EXP 	sti9: pos = array([-298.,  200.])
1444.9493 	EXP 	sti9: size = array([104., 104.])
1444.9493 	EXP 	sti9: image = None
1444.9493 	EXP 	sti10: pos = array([-298., -200.])
1444.9493 	EXP 	sti10: size = array([104., 104.])
1444.9493 	EXP 	sti10: image = None
1444.9493 	EXP 	sti11: pos = array([298., 200.])
1444.9493 	EXP 	sti11: size = array([104., 104.])
1444.9493 	EXP 	sti11: image = None
1444.9493 	EXP 	sti12: pos = array([ 298., -200.])
1444.9493 	EXP 	sti12: size = array([104., 104.])
1444.9493 	EXP 	sti12: image = None
1444.9493 	EXP 	polygon_8: autoDraw = True
1444.9493 	EXP 	sti1: autoDraw = True
1444.9493 	EXP 	sti2: autoDraw = True
1444.9493 	EXP 	sti3: autoDraw = True
1444.9493 	EXP 	sti4: autoDraw = True
1444.9493 	EXP 	sti5: autoDraw = True
1444.9493 	EXP 	sti6: autoDraw = True
1444.9493 	EXP 	sti7: autoDraw = True
1444.9493 	EXP 	sti8: autoDraw = True
1444.9493 	EXP 	sti9: autoDraw = True
1444.9493 	EXP 	sti10: autoDraw = True
1444.9493 	EXP 	sti11: autoDraw = True
1444.9493 	EXP 	sti12: autoDraw = True
1445.4594 	DATA 	Keypress: p
1445.4760 	EXP 	New trial (rep=0, index=81): {'arr_code': 4, 'srch_code': 5, 'type': 'pre', 'semi_field': 'right', 'arr_1': 'right.png', 'arr_2': 'right.png', 'cat': 'bas', 'set_size': 2, 'target': 'Фрукты', 'target_2': 'Бухты', 's1': 'fruit2.png', 's2': 'animal8.png', 's3': 'animal1.png', 's4': 'tool7.png', 's5': None, 's6': None, 's7': None, 's8': None, 's9': None, 's10': None, 's11': None, 's12': None, 'x1': 298, 'x2': 298, 'x3': -298, 'x4': -298, 'x5': 298, 'x6': 298, 'x7': -298, 'x8': -298, 'x9': 298, 'x10': 298, 'x11': -298, 'x12': -298, 'y1': 316, 'y2': -316, 'y3': 316, 'y4': -316, 'y5': 85, 'y6': -85, 'y7': 85, 'y8': -85, 'y9': 200, 'y10': -200, 'y11': 200, 'y12': -200, 'postr': [200, 0], 'postr_2': [-200, 0], 'ss1': [104, 104], 'ss2': [104, 104], 'ss3': [104, 104], 'ss4': [104, 104], 'ss5': [104, 104], 'ss6': [104, 104], 'ss7': [104, 104], 'ss8': [104, 104], 'ss9': [104, 104], 'ss10': [104, 104], 'ss11': [104, 104], 'ss12': [104, 104]}
1445.5263 	EXP 	polygon_8: autoDraw = False
1445.5263 	EXP 	sti1: autoDraw = False
1445.5263 	EXP 	sti2: autoDraw = False
1445.5263 	EXP 	sti3: autoDraw = False
1445.5263 	EXP 	sti4: autoDraw = False
1445.5263 	EXP 	sti5: autoDraw = False
1445.5263 	EXP 	sti6: autoDraw = False
1445.5263 	EXP 	sti7: autoDraw = False
1445.5263 	EXP 	sti8: autoDraw = False
1445.5263 	EXP 	sti9: autoDraw = False
1445.5263 	EXP 	sti10: autoDraw = False
1445.5263 	EXP 	sti11: autoDraw = False
1445.5263 	EXP 	sti12: autoDraw = False
1445.5263 	EXP 	arr1: image = 'right.png'
1445.5263 	EXP 	arr2: image = 'right.png'
1445.5263 	EXP 	polygon_2: autoDraw = True
1445.5263 	EXP 	arr1: autoDraw = True
1445.5263 	EXP 	arr2: autoDraw = True
1445.7371 	EXP 	polygon_2: autoDraw = False
1445.7371 	EXP 	arr1: autoDraw = False
1445.7371 	EXP 	arr2: autoDraw = False
1445.7371 	EXP 	polygon_2: autoDraw = False
1445.7371 	EXP 	arr1: autoDraw = False
1445.7371 	EXP 	arr2: autoDraw = False
1445.7371 	EXP 	polygon_3: autoDraw = True
1446.1420 	EXP 	polygon_3: autoDraw = False
1446.1420 	EXP 	polygon_3: autoDraw = False
1446.1420 	EXP 	word1: pos = array([200.,   0.])
1446.1420 	EXP 	word1: text = 'Фрукты'
1446.1420 	EXP 	word2: pos = array([-200.,    0.])
1446.1420 	EXP 	word2: text = 'Бухты'
1446.1420 	EXP 	polygon_4: autoDraw = True
1446.1420 	EXP 	word1: autoDraw = True
1446.1420 	EXP 	word2: autoDraw = True
1446.5538 	EXP 	polygon_4: autoDraw = False
1446.5538 	EXP 	word1: autoDraw = False
1446.5538 	EXP 	word2: autoDraw = False
1446.5538 	EXP 	polygon_4: autoDraw = False
1446.5538 	EXP 	word1: autoDraw = False
1446.5538 	EXP 	word2: autoDraw = False
1446.5538 	EXP 	polygon_5: autoDraw = True
1447.5938 	EXP 	polygon_5: autoDraw = False
1447.5938 	EXP 	polygon_5: autoDraw = False
1447.5938 	EXP 	sti1: pos = array([298., 316.])
1447.5938 	EXP 	sti1: size = array([104., 104.])
1447.5938 	EXP 	sti1: image = 'fruit2.png'
1447.5938 	EXP 	sti2: pos = array([ 298., -316.])
1447.5938 	EXP 	sti2: size = array([104., 104.])
1447.5938 	EXP 	sti2: image = 'animal8.png'
1447.5938 	EXP 	sti3: pos = array([-298.,  316.])
1447.5938 	EXP 	sti3: size = array([104., 104.])
1447.5938 	EXP 	sti3: image = 'animal1.png'
1447.5938 	EXP 	sti4: pos = array([-298., -316.])
1447.5938 	EXP 	sti4: size = array([104., 104.])
1447.5938 	EXP 	sti4: image = 'tool7.png'
1447.5938 	EXP 	sti5: pos = array([298.,  85.])
1447.5938 	EXP 	sti5: size = array([104., 104.])
1447.5938 	EXP 	sti5: image = None
1447.5938 	EXP 	sti6: pos = array([298., -85.])
1447.5938 	EXP 	sti6: size = array([104., 104.])
1447.5938 	EXP 	sti6: image = None
1447.5938 	EXP 	sti7: pos = array([-298.,   85.])
1447.5938 	EXP 	sti7: size = array([104., 104.])
1447.5938 	EXP 	sti7: image = None
1447.5938 	EXP 	sti8: pos = array([-298.,  -85.])
1447.5938 	EXP 	sti8: size = array([104., 104.])
1447.5938 	EXP 	sti8: image = None
1447.5938 	EXP 	sti9: pos = array([298., 200.])
1447.5938 	EXP 	sti9: size = array([104., 104.])
1447.5938 	EXP 	sti9: image = None
1447.5938 	EXP 	sti10: pos = array([ 298., -200.])
1447.5938 	EXP 	sti10: size = array([104., 104.])
1447.5938 	EXP 	sti10: image = None
1447.5938 	EXP 	sti11: pos = array([-298.,  200.])
1447.5938 	EXP 	sti11: size = array([104., 104.])
1447.5938 	EXP 	sti11: image = None
1447.5938 	EXP 	sti12: pos = array([-298., -200.])
1447.5938 	EXP 	sti12: size = array([104., 104.])
1447.5938 	EXP 	sti12: image = None
1447.5938 	EXP 	polygon_8: autoDraw = True
1447.5938 	EXP 	sti1: autoDraw = True
1447.5938 	EXP 	sti2: autoDraw = True
1447.5938 	EXP 	sti3: autoDraw = True
1447.5938 	EXP 	sti4: autoDraw = True
1447.5938 	EXP 	sti5: autoDraw = True
1447.5938 	EXP 	sti6: autoDraw = True
1447.5938 	EXP 	sti7: autoDraw = True
1447.5938 	EXP 	sti8: autoDraw = True
1447.5938 	EXP 	sti9: autoDraw = True
1447.5938 	EXP 	sti10: autoDraw = True
1447.5938 	EXP 	sti11: autoDraw = True
1447.5938 	EXP 	sti12: autoDraw = True
1448.1274 	EXP 	New trial (rep=0, index=82): {'arr_code': 3, 'srch_code': 10, 'type': 'abs', 'semi_field': 'left', 'arr_1': 'left.png', 'arr_2': 'left.png', 'cat': 'non', 'set_size': 6, 'target': 'Посуда', 'target_2': 'Валюта', 's1': 'music10.png', 's2': 'car2.png', 's3': 'car1.png', 's4': 'tool5.png', 's5': 'music6.png', 's6': 'car3.png', 's7': 'car4.png', 's8': 'tool10.png', 's9': 'car9.png', 's10': 'animal8.png', 's11': 'car7.png', 's12': 'music1.png', 'x1': -298, 'x2': -298, 'x3': 298, 'x4': 298, 'x5': -298, 'x6': -298, 'x7': 298, 'x8': 298, 'x9': -298, 'x10': -298, 'x11': 298, 'x12': 298, 'y1': -316, 'y2': 316, 'y3': -316, 'y4': 316, 'y5': -85, 'y6': 85, 'y7': -85, 'y8': 85, 'y9': -200, 'y10': 200, 'y11': -200, 'y12': 200, 'postr': [-200, 0], 'postr_2': [200, 0], 'ss1': [104, 104], 'ss2': [104, 104], 'ss3': [104, 104], 'ss4': [104, 104], 'ss5': [104, 104], 'ss6': [104, 104], 'ss7': [104, 104], 'ss8': [104, 104], 'ss9': [104, 104], 'ss10': [104, 104], 'ss11': [104, 104], 'ss12': [104, 104]}
1448.1654 	DATA 	Keypress: p
1448.1696 	EXP 	polygon_8: autoDraw = False
1448.1696 	EXP 	sti1: autoDraw = False
1448.1696 	EXP 	sti2: autoDraw = False
1448.1696 	EXP 	sti3: autoDraw = False
1448.1696 	EXP 	sti4: autoDraw = False
1448.1696 	EXP 	sti5: autoDraw = False
1448.1696 	EXP 	sti6: autoDraw = False
1448.1696 	EXP 	sti7: autoDraw = False
1448.1696 	EXP 	sti8: autoDraw = False
1448.1696 	EXP 	sti9: autoDraw = False
1448.1696 	EXP 	sti10: autoDraw = False
1448.1696 	EXP 	sti11: autoDraw = False
1448.1696 	EXP 	sti12: autoDraw = False
1448.1696 	EXP 	arr1: image = 'left.png'
1448.1696 	EXP 	arr2: image = 'left.png'
1448.1696 	EXP 	polygon_2: autoDraw = True
1448.1696 	EXP 	arr1: autoDraw = True
1448.1696 	EXP 	arr2: autoDraw = True
1448.3705 	EXP 	polygon_2: autoDraw = False
1448.3705 	EXP 	arr1: autoDraw = False
1448.3705 	EXP 	arr2: autoDraw = False
1448.3705 	EXP 	polygon_2: autoDraw = False
1448.3705 	EXP 	arr1: autoDraw = False
1448.3705 	EXP 	arr2: autoDraw = False
1448.3705 	EXP 	polygon_3: autoDraw = True
1448.7764 	EXP 	polygon_3: autoDraw = False
1448.7764 	EXP 	polygon_3: autoDraw = False
1448.7764 	EXP 	word1: pos = array([-200.,    0.])
1448.7764 	EXP 	word1: text = 'Посуда'
1448.7764 	EXP 	word2: pos = array([200.,   0.])
1448.7764 	EXP 	word2: text = 'Валюта'
1448.7764 	EXP 	polygon_4: autoDraw = True
1448.7764 	EXP 	word1: autoDraw = True
1448.7764 	EXP 	word2: autoDraw = True
1449.1871 	EXP 	polygon_4: autoDraw = False
1449.1871 	EXP 	word1: autoDraw = False
1449.1871 	EXP 	word2: autoDraw = False
1449.1871 	EXP 	polygon_4: autoDraw = False
1449.1871 	EXP 	word1: autoDraw = False
1449.1871 	EXP 	word2: autoDraw = False
1449.1871 	EXP 	polygon_5: autoDraw = True
1450.2258 	EXP 	polygon_5: autoDraw = False
1450.2258 	EXP 	polygon_5: autoDraw = False
1450.2258 	EXP 	sti1: pos = array([-298., -316.])
1450.2258 	EXP 	sti1: size = array([104., 104.])
1450.2258 	EXP 	sti1: image = 'music10.png'
1450.2258 	EXP 	sti2: pos = array([-298.,  316.])
1450.2258 	EXP 	sti2: size = array([104., 104.])
1450.2258 	EXP 	sti2: image = 'car2.png'
1450.2258 	EXP 	sti3: pos = array([ 298., -316.])
1450.2258 	EXP 	sti3: size = array([104., 104.])
1450.2258 	EXP 	sti3: image = 'car1.png'
1450.2258 	EXP 	sti4: pos = array([298., 316.])
1450.2258 	EXP 	sti4: size = array([104., 104.])
1450.2258 	EXP 	sti4: image = 'tool5.png'
1450.2258 	EXP 	sti5: pos = array([-298.,  -85.])
1450.2258 	EXP 	sti5: size = array([104., 104.])
1450.2258 	EXP 	sti5: image = 'music6.png'
1450.2258 	EXP 	sti6: pos = array([-298.,   85.])
1450.2258 	EXP 	sti6: size = array([104., 104.])
1450.2258 	EXP 	sti6: image = 'car3.png'
1450.2258 	EXP 	sti7: pos = array([298., -85.])
1450.2258 	EXP 	sti7: size = array([104., 104.])
1450.2258 	EXP 	sti7: image = 'car4.png'
1450.2258 	EXP 	sti8: pos = array([298.,  85.])
1450.2258 	EXP 	sti8: size = array([104., 104.])
1450.2258 	EXP 	sti8: image = 'tool10.png'
1450.2258 	EXP 	sti9: pos = array([-298., -200.])
1450.2258 	EXP 	sti9: size = array([104., 104.])
1450.2258 	EXP 	sti9: image = 'car9.png'
1450.2258 	EXP 	sti10: pos = array([-298.,  200.])
1450.2258 	EXP 	sti10: size = array([104., 104.])
1450.2258 	EXP 	sti10: image = 'animal8.png'
1450.2258 	EXP 	sti11: pos = array([ 298., -200.])
1450.2258 	EXP 	sti11: size = array([104., 104.])
1450.2258 	EXP 	sti11: image = 'car7.png'
1450.2258 	EXP 	sti12: pos = array([298., 200.])
1450.2258 	EXP 	sti12: size = array([104., 104.])
1450.2258 	EXP 	sti12: image = 'music1.png'
1450.2258 	EXP 	polygon_8: autoDraw = True
1450.2258 	EXP 	sti1: autoDraw = True
1450.2258 	EXP 	sti2: autoDraw = True
1450.2258 	EXP 	sti3: autoDraw = True
1450.2258 	EXP 	sti4: autoDraw = True
1450.2258 	EXP 	sti5: autoDraw = True
1450.2258 	EXP 	sti6: autoDraw = True
1450.2258 	EXP 	sti7: autoDraw = True
1450.2258 	EXP 	sti8: autoDraw = True
1450.2258 	EXP 	sti9: autoDraw = True
1450.2258 	EXP 	sti10: autoDraw = True
1450.2258 	EXP 	sti11: autoDraw = True
1450.2258 	EXP 	sti12: autoDraw = True
1451.5923 	DATA 	Keypress: a
1451.6093 	EXP 	New trial (rep=0, index=83): {'arr_code': 4, 'srch_code': 7, 'type': 'pre', 'semi_field': 'right', 'arr_1': 'right.png', 'arr_2': 'right.png', 'cat': 'bas', 'set_size': 4, 'target': 'Мебель', 'target_2': 'Стебель', 's1': 'furniture5.png', 's2': 'car7.png', 's3': 'animal3.png', 's4': 'animal4.png', 's5': 'tool6.png', 's6': 'tool1.png', 's7': 'music8.png', 's8': 'tool10.png', 's9': None, 's10': None, 's11': None, 's12': None, 'x1': 298, 'x2': 298, 'x3': -298, 'x4': -298, 'x5': 298, 'x6': 298, 'x7': -298, 'x8': -298, 'x9': 298, 'x10': 298, 'x11': -298, 'x12': -298, 'y1': 85, 'y2': -85, 'y3': 85, 'y4': -85, 'y5': -316, 'y6': 316, 'y7': -316, 'y8': 316, 'y9': 200, 'y10': -200, 'y11': 200, 'y12': -200, 'postr': [200, 0], 'postr_2': [-200, 0], 'ss1': [104, 104], 'ss2': [104, 104], 'ss3': [104, 104], 'ss4': [104, 104], 'ss5': [104, 104], 'ss6': [104, 104], 'ss7': [104, 104], 'ss8': [104, 104], 'ss9': [104, 104], 'ss10': [104, 104], 'ss11': [104, 104], 'ss12': [104, 104]}
1451.6440 	EXP 	polygon_8: autoDraw = False
1451.6440 	EXP 	sti1: autoDraw = False
1451.6440 	EXP 	sti2: autoDraw = False
1451.6440 	EXP 	sti3: autoDraw = False
1451.6440 	EXP 	sti4: autoDraw = False
1451.6440 	EXP 	sti5: autoDraw = False
1451.6440 	EXP 	sti6: autoDraw = False
1451.6440 	EXP 	sti7: autoDraw = False
1451.6440 	EXP 	sti8: autoDraw = False
1451.6440 	EXP 	sti9: autoDraw = False
1451.6440 	EXP 	sti10: autoDraw = False
1451.6440 	EXP 	sti11: autoDraw = False
1451.6440 	EXP 	sti12: autoDraw = False
1451.6440 	EXP 	arr1: image = 'right.png'
1451.6440 	EXP 	arr2: image = 'right.png'
1451.6440 	EXP 	polygon_2: autoDraw = True
1451.6440 	EXP 	arr1: autoDraw = True
1451.6440 	EXP 	arr2: autoDraw = True
1451.8540 	EXP 	polygon_2: autoDraw = False
1451.8540 	EXP 	arr1: autoDraw = False
1451.8540 	EXP 	arr2: autoDraw = False
1451.8540 	EXP 	polygon_2: autoDraw = False
1451.8540 	EXP 	arr1: autoDraw = False
1451.8540 	EXP 	arr2: autoDraw = False
1451.8540 	EXP 	polygon_3: autoDraw = True
1452.2603 	EXP 	polygon_3: autoDraw = False
1452.2603 	EXP 	polygon_3: autoDraw = False
1452.2603 	EXP 	word1: pos = array([200.,   0.])
1452.2603 	EXP 	word1: text = 'Мебель'
1452.2603 	EXP 	word2: pos = array([-200.,    0.])
1452.2603 	EXP 	word2: text = 'Стебель'
1452.2603 	EXP 	polygon_4: autoDraw = True
1452.2603 	EXP 	word1: autoDraw = True
1452.2603 	EXP 	word2: autoDraw = True
1452.6709 	EXP 	polygon_4: autoDraw = False
1452.6709 	EXP 	word1: autoDraw = False
1452.6709 	EXP 	word2: autoDraw = False
1452.6709 	EXP 	polygon_4: autoDraw = False
1452.6709 	EXP 	word1: autoDraw = False
1452.6709 	EXP 	word2: autoDraw = False
1452.6709 	EXP 	polygon_5: autoDraw = True
1453.6932 	EXP 	polygon_5: autoDraw = False
1453.6932 	EXP 	polygon_5: autoDraw = False
1453.6932 	EXP 	sti1: pos = array([298.,  85.])
1453.6932 	EXP 	sti1: size = array([104., 104.])
1453.6932 	EXP 	sti1: image = 'furniture5.png'
1453.6932 	EXP 	sti2: pos = array([298., -85.])
1453.6932 	EXP 	sti2: size = array([104., 104.])
1453.6932 	EXP 	sti2: image = 'car7.png'
1453.6932 	EXP 	sti3: pos = array([-298.,   85.])
1453.6932 	EXP 	sti3: size = array([104., 104.])
1453.6932 	EXP 	sti3: image = 'animal3.png'
1453.6932 	EXP 	sti4: pos = array([-298.,  -85.])
1453.6932 	EXP 	sti4: size = array([104., 104.])
1453.6932 	EXP 	sti4: image = 'animal4.png'
1453.6932 	EXP 	sti5: pos = array([ 298., -316.])
1453.6932 	EXP 	sti5: size = array([104., 104.])
1453.6932 	EXP 	sti5: image = 'tool6.png'
1453.6932 	EXP 	sti6: pos = array([298., 316.])
1453.6932 	EXP 	sti6: size = array([104., 104.])
1453.6932 	EXP 	sti6: image = 'tool1.png'
1453.6932 	EXP 	sti7: pos = array([-298., -316.])
1453.6932 	EXP 	sti7: size = array([104., 104.])
1453.6932 	EXP 	sti7: image = 'music8.png'
1453.6932 	EXP 	sti8: pos = array([-298.,  316.])
1453.6932 	EXP 	sti8: size = array([104., 104.])
1453.6932 	EXP 	sti8: image = 'tool10.png'
1453.6932 	EXP 	sti9: pos = array([298., 200.])
1453.6932 	EXP 	sti9: size = array([104., 104.])
1453.6932 	EXP 	sti9: image = None
1453.6932 	EXP 	sti10: pos = array([ 298., -200.])
1453.6932 	EXP 	sti10: size = array([104., 104.])
1453.6932 	EXP 	sti10: image = None
1453.6932 	EXP 	sti11: pos = array([-298.,  200.])
1453.6932 	EXP 	sti11: size = array([104., 104.])
1453.6932 	EXP 	sti11: image = None
1453.6932 	EXP 	sti12: pos = array([-298., -200.])
1453.6932 	EXP 	sti12: size = array([104., 104.])
1453.6932 	EXP 	sti12: image = None
1453.6932 	EXP 	polygon_8: autoDraw = True
1453.6932 	EXP 	sti1: autoDraw = True
1453.6932 	EXP 	sti2: autoDraw = True
1453.6932 	EXP 	sti3: autoDraw = True
1453.6932 	EXP 	sti4: autoDraw = True
1453.6932 	EXP 	sti5: autoDraw = True
1453.6932 	EXP 	sti6: autoDraw = True
1453.6932 	EXP 	sti7: autoDraw = True
1453.6932 	EXP 	sti8: autoDraw = True
1453.6932 	EXP 	sti9: autoDraw = True
1453.6932 	EXP 	sti10: autoDraw = True
1453.6932 	EXP 	sti11: autoDraw = True
1453.6932 	EXP 	sti12: autoDraw = True
1454.1457 	EXP 	New trial (rep=0, index=84): {'arr_code': 4, 'srch_code': 6, 'type': 'abs', 'semi_field': 'right', 'arr_1': 'right.png', 'arr_2': 'right.png', 'cat': 'non', 'set_size': 2, 'target': 'Фрукты', 'target_2': 'Бухты', 's1': 'tool8.png', 's2': 'car10.png', 's3': 'animal5.png', 's4': 'animal3.png', 's5': None, 's6': None, 's7': None, 's8': None, 's9': None, 's10': None, 's11': None, 's12': None, 'x1': 298, 'x2': 298, 'x3': -298, 'x4': -298, 'x5': 298, 'x6': 298, 'x7': -298, 'x8': -298, 'x9': 298, 'x10': 298, 'x11': -298, 'x12': -298, 'y1': 316, 'y2': -316, 'y3': 316, 'y4': -316, 'y5': -85, 'y6': 85, 'y7': -85, 'y8': 85, 'y9': -200, 'y10': 200, 'y11': -200, 'y12': 200, 'postr': [200, 0], 'postr_2': [-200, 0], 'ss1': [104, 104], 'ss2': [104, 104], 'ss3': [104, 104], 'ss4': [104, 104], 'ss5': [104, 104], 'ss6': [104, 104], 'ss7': [104, 104], 'ss8': [104, 104], 'ss9': [104, 104], 'ss10': [104, 104], 'ss11': [104, 104], 'ss12': [104, 104]}
1454.1903 	DATA 	Keypress: p
1454.1969 	EXP 	polygon_8: autoDraw = False
1454.1969 	EXP 	sti1: autoDraw = False
1454.1969 	EXP 	sti2: autoDraw = False
1454.1969 	EXP 	sti3: autoDraw = False
1454.1969 	EXP 	sti4: autoDraw = False
1454.1969 	EXP 	sti5: autoDraw = False
1454.1969 	EXP 	sti6: autoDraw = False
1454.1969 	EXP 	sti7: autoDraw = False
1454.1969 	EXP 	sti8: autoDraw = False
1454.1969 	EXP 	sti9: autoDraw = False
1454.1969 	EXP 	sti10: autoDraw = False
1454.1969 	EXP 	sti11: autoDraw = False
1454.1969 	EXP 	sti12: autoDraw = False
1454.1969 	EXP 	arr1: image = 'right.png'
1454.1969 	EXP 	arr2: image = 'right.png'
1454.1969 	EXP 	polygon_2: autoDraw = True
1454.1969 	EXP 	arr1: autoDraw = True
1454.1969 	EXP 	arr2: autoDraw = True
1454.4042 	EXP 	polygon_2: autoDraw = False
1454.4042 	EXP 	arr1: autoDraw = False
1454.4042 	EXP 	arr2: autoDraw = False
1454.4042 	EXP 	polygon_2: autoDraw = False
1454.4042 	EXP 	arr1: autoDraw = False
1454.4042 	EXP 	arr2: autoDraw = False
1454.4042 	EXP 	polygon_3: autoDraw = True
1454.8104 	EXP 	polygon_3: autoDraw = False
1454.8104 	EXP 	polygon_3: autoDraw = False
1454.8104 	EXP 	word1: pos = array([200.,   0.])
1454.8104 	EXP 	word1: text = 'Фрукты'
1454.8104 	EXP 	word2: pos = array([-200.,    0.])
