arr_code,srch_code,type,semi_field,arr_1,arr_2,cat,target,target_2,s1,s2,s3,s4,x1,x2,x3,x4,y1,y2,y3,y4,postr,postr_2,ss1,ss2,ss3,ss4,set_size,s5,s6,s7,s8,s9,s10,s11,s12,x5,x6,x7,x8,x9,x10,x11,x12,y5,y6,y7,y8,y9,y10,y11,y12,ss5,ss6,ss7,ss8,ss9,ss10,ss11,ss12,train.thisRepN,train.thisTrialN,train.thisN,train.thisIndex,block_bas.thisRepN,block_bas.thisTrialN,block_bas.thisN,block_bas.thisIndex,block_sup.thisRepN,block_sup.thisTrialN,block_sup.thisN,block_sup.thisIndex,instruction.started,instruction.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,polygon.started,polygon.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,text.started,text.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,polygon_2.started,polygon_2.stopped,arr1.started,arr1.stopped,arr2.started,arr2.stopped,polygon_3.started,polygon_3.stopped,polygon_4.started,polygon_4.stopped,word1.started,word1.stopped,word2.started,word2.stopped,polygon_5.started,polygon_5.stopped,polygon_6.started,polygon_6.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.started,key_resp_4.stopped,s_1.started,s_1.stopped,s_2.started,s_2.stopped,s_3.started,s_3.stopped,s_4.started,s_4.stopped,text_3.started,text_3.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.started,key_resp_5.stopped,polygon_8.started,polygon_8.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.started,key_resp_6.stopped,sti1.started,sti1.stopped,sti2.started,sti2.stopped,sti3.started,sti3.stopped,sti4.started,sti4.stopped,sti5.started,sti5.stopped,sti6.started,sti6.stopped,sti7.started,sti7.stopped,sti8.started,sti8.stopped,sti9.started,sti9.stopped,sti10.started,sti10.stopped,sti11.started,sti11.stopped,sti12.started,sti12.stopped,text_2.started,text_2.stopped,key_resp_7.keys,key_resp_7.rt,key_resp_7.started,key_resp_7.stopped,fin.started,fin.stopped,key_resp_8.keys,key_resp_8.rt,key_resp_8.started,key_resp_8.stopped,participant,session,date,expName,psychopyVersion,frameRate,
1,9,pre,left,left.png,left.png,bas,Яблоки,Пряники,fruit2.png,tool3.png,animal5.png,car9.png,-298,-298,298,298,-200,200,-200,200,"[-200, 0]","[200, 0]","[81, 81]","[81, 81]","[81, 81]","[81, 81]",6,car10.png,tool2.png,animal8.png,tool1.png,tool10.png,tool6.png,car4.png,animal7.png,-298,-298,298,298,-298,-298,298,298,85,-85,85,-85,-316,316,-316,316,"[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]",,,,,0,295,295,217,,,,,,,,,,,,,,,,,,,,,,,1011.8220154000446,None,1011.8220154000446,None,1011.8220154000446,None,1012.034076699987,None,1012.4388984004036,None,1012.4388984004036,None,1012.4388984004036,None,1012.8507550000213,None,,,,,,,,,,,,,,,,,,,,,1013.8845705999993,None,p,0.5237063998356462,1013.8845705999993,None,1013.8845705999993,None,1013.8845705999993,None,1013.8845705999993,None,1013.8845705999993,None,1013.8845705999993,None,1013.8845705999993,None,1013.8845705999993,None,1013.8845705999993,None,1013.8845705999993,None,1013.8845705999993,None,1013.8845705999993,None,1013.8845705999993,None,,,,,,,,,,,,,frol_pilot,001,2021_Sep_09_1514,shapka,2021.1.4,None,
1,5,pre,left,left.png,left.png,bas,Рубашки,Барашки,clothes1.png,music1.png,music4.png,animal3.png,-298,-298,298,298,-316,316,-316,316,"[-200, 0]","[200, 0]","[81, 81]","[81, 81]","[81, 81]","[81, 81]",2,None,None,None,None,None,None,None,None,-298,-298,298,298,-298,-298,298,298,-85,85,-85,85,-200,200,-200,200,"[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]",,,,,0,296,296,111,,,,,,,,,,,,,,,,,,,,,,,1014.4555049003102,None,1014.4555049003102,None,1014.4555049003102,None,1014.6674693999812,None,1015.072392300237,None,1015.072392300237,None,1015.072392300237,None,1015.4842213001102,None,,,,,,,,,,,,,,,,,,,,,1016.4988953000866,None,p,0.48527210019528866,1016.4988953000866,None,1016.4988953000866,None,1016.4988953000866,None,1016.4988953000866,None,1016.4988953000866,None,1016.4988953000866,None,1016.4988953000866,None,1016.4988953000866,None,1016.4988953000866,None,1016.4988953000866,None,1016.4988953000866,None,1016.4988953000866,None,1016.4988953000866,None,,,,,,,,,,,,,frol_pilot,001,2021_Sep_09_1514,shapka,2021.1.4,None,
1,7,pre,left,left.png,left.png,bas,Яблоки,Пряники,fruit1.png,tool3.png,music2.png,tool7.png,-298,-298,298,298,85,-85,85,-85,"[-200, 0]","[200, 0]","[81, 81]","[81, 81]","[81, 81]","[81, 81]",4,animal8.png,tool1.png,tool10.png,tool8.png,None,None,None,None,-298,-298,298,298,-298,-298,298,298,-316,316,-316,316,200,-200,200,-200,"[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]",,,,,0,297,297,205,,,,,,,,,,,,,,,,,,,,,,,1017.0395903000608,None,1017.0395903000608,None,1017.0395903000608,None,1017.2508861003444,None,1017.6570694004185,None,1017.6570694004185,None,1017.6570694004185,None,1018.0675983000547,None,,,,,,,,,,,,,,,,,,,,,1019.1052145003341,None,p,0.6628602002747357,1019.1052145003341,None,1019.1052145003341,None,1019.1052145003341,None,1019.1052145003341,None,1019.1052145003341,None,1019.1052145003341,None,1019.1052145003341,None,1019.1052145003341,None,1019.1052145003341,None,1019.1052145003341,None,1019.1052145003341,None,1019.1052145003341,None,1019.1052145003341,None,,,,,,,,,,,,,frol_pilot,001,2021_Sep_09_1514,shapka,2021.1.4,None,
1,9,pre,left,left.png,left.png,bas,Яблоки,Пряники,fruit5.png,tool9.png,car3.png,car6.png,-298,-298,298,298,200,-200,200,-200,"[-200, 0]","[200, 0]","[81, 81]","[81, 81]","[81, 81]","[81, 81]",6,music4.png,car10.png,music8.png,music5.png,tool7.png,car1.png,car2.png,animal10.png,-298,-298,298,298,-298,-298,298,298,85,-85,85,-85,-316,316,-316,316,"[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]",,,,,0,298,298,220,,,,,,,,,,,,,,,,,,,,,,,1019.8059396999888,None,1019.8059396999888,None,1019.8059396999888,None,1020.0176646001637,None,1020.4201007001102,None,1020.4201007001102,None,1020.4201007001102,None,1020.8343931999989,None,,,,,,,,,,,,,,,,,,,,,1021.8870263001882,None,p,0.4571940000168979,1021.8870263001882,None,1021.8870263001882,None,1021.8870263001882,None,1021.8870263001882,None,1021.8870263001882,None,1021.8870263001882,None,1021.8870263001882,None,1021.8870263001882,None,1021.8870263001882,None,1021.8870263001882,None,1021.8870263001882,None,1021.8870263001882,None,1021.8870263001882,None,,,,,,,,,,,,,frol_pilot,001,2021_Sep_09_1514,shapka,2021.1.4,None,
1,7,pre,left,left.png,left.png,bas,Яблоки,Пряники,fruit3.png,car8.png,animal4.png,music1.png,-298,-298,298,298,85,-85,85,-85,"[-200, 0]","[200, 0]","[81, 81]","[81, 81]","[81, 81]","[81, 81]",4,tool9.png,animal3.png,tool7.png,music2.png,None,None,None,None,-298,-298,298,298,-298,-298,298,298,316,-316,316,-316,200,-200,200,-200,"[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]",,,,,0,299,299,207,,,,,,,,,,,,,,,,,,,,,,,1022.3911222000606,None,1022.3911222000606,None,1022.3911222000606,None,1022.6010605003685,None,1023.0039995000698,None,1023.0039995000698,None,1023.0039995000698,None,1023.4178197002038,None,,,,,,,,,,,,,,,,,,,,,1024.4410798000172,None,p,0.49526199977844954,1024.4410798000172,None,1024.4410798000172,None,1024.4410798000172,None,1024.4410798000172,None,1024.4410798000172,None,1024.4410798000172,None,1024.4410798000172,None,1024.4410798000172,None,1024.4410798000172,None,1024.4410798000172,None,1024.4410798000172,None,1024.4410798000172,None,1024.4410798000172,None,,,,,,,,,,,,,frol_pilot,001,2021_Sep_09_1514,shapka,2021.1.4,None,
2,5,pre,right,right.png,right.png,bas,Яблоки,Пряники,fruit4.png,music10.png,music1.png,music6.png,298,298,-298,-298,316,-316,316,-316,"[200, 0]","[-200, 0]","[81, 81]","[81, 81]","[81, 81]","[81, 81]",2,None,None,None,None,None,None,None,None,298,298,-298,-298,298,298,-298,-298,85,-85,85,-85,200,-200,200,-200,"[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]",,,,,0,300,300,319,,,,,,,,,,,,,,,,,,,,,,,1024.9918171004392,None,1024.9918171004392,None,1024.9918171004392,None,1025.201375100296,None,1025.6009125001729,None,1025.6009125001729,None,1025.6009125001729,None,1026.001277900301,None,,,,,,,,,,,,,,,,,,,,,1027.0145910000429,None,p,0.47353679966181517,1027.0145910000429,None,1027.0145910000429,None,1027.0145910000429,None,1027.0145910000429,None,1027.0145910000429,None,1027.0145910000429,None,1027.0145910000429,None,1027.0145910000429,None,1027.0145910000429,None,1027.0145910000429,None,1027.0145910000429,None,1027.0145910000429,None,1027.0145910000429,None,,,,,,,,,,,,,frol_pilot,001,2021_Sep_09_1514,shapka,2021.1.4,None,
1,7,pre,left,left.png,left.png,bas,Стулья,Брусья,furniture4.png,car5.png,car1.png,tool7.png,-298,-298,298,298,85,-85,85,-85,"[-200, 0]","[200, 0]","[81, 81]","[81, 81]","[81, 81]","[81, 81]",4,animal6.png,animal1.png,animal3.png,tool10.png,None,None,None,None,-298,-298,298,298,-298,-298,298,298,-316,316,-316,316,200,-200,200,-200,"[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]",,,,,0,301,301,151,,,,,,,,,,,,,,,,,,,,,,,1027.5494855004363,None,1027.5494855004363,None,1027.5494855004363,None,1027.7515175002627,None,1028.156274900306,None,1028.156274900306,None,1028.156274900306,None,1028.568081700243,None,,,,,,,,,,,,,,,,,,,,,1029.6138517004438,None,p,1.6742074000649154,1029.6138517004438,None,1029.6138517004438,None,1029.6138517004438,None,1029.6138517004438,None,1029.6138517004438,None,1029.6138517004438,None,1029.6138517004438,None,1029.6138517004438,None,1029.6138517004438,None,1029.6138517004438,None,1029.6138517004438,None,1029.6138517004438,None,1029.6138517004438,None,,,,,,,,,,,,,frol_pilot,001,2021_Sep_09_1514,shapka,2021.1.4,None,
1,6,abs,left,left.png,left.png,non,Яблоки,Пряники,animal4.png,tool4.png,car7.png,tool3.png,-298,-298,298,298,316,-316,316,-316,"[-200, 0]","[200, 0]","[81, 81]","[81, 81]","[81, 81]","[81, 81]",2,None,None,None,None,None,None,None,None,-298,-298,298,298,-298,-298,298,298,-85,85,-85,85,-200,200,-200,200,"[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]",,,,,0,302,302,39,,,,,,,,,,,,,,,,,,,,,,,1031.3394157001749,None,1031.3394157001749,None,1031.3394157001749,None,1031.5516400001943,None,1031.9564516004175,None,1031.9564516004175,None,1031.9564516004175,None,1032.3682417003438,None,,,,,,,,,,,,,,,,,,,,,1033.3831225000322,None,a,0.8971748002804816,1033.3831225000322,None,1033.3831225000322,None,1033.3831225000322,None,1033.3831225000322,None,1033.3831225000322,None,1033.3831225000322,None,1033.3831225000322,None,1033.3831225000322,None,1033.3831225000322,None,1033.3831225000322,None,1033.3831225000322,None,1033.3831225000322,None,1033.3831225000322,None,,,,,,,,,,,,,frol_pilot,001,2021_Sep_09_1514,shapka,2021.1.4,None,
1,5,pre,left,left.png,left.png,bas,Стулья,Брусья,furniture5.png,music4.png,tool1.png,car3.png,-298,-298,298,298,316,-316,316,-316,"[-200, 0]","[200, 0]","[81, 81]","[81, 81]","[81, 81]","[81, 81]",2,None,None,None,None,None,None,None,None,-298,-298,298,298,-298,-298,298,298,85,-85,85,-85,200,-200,200,-200,"[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]",,,,,0,303,303,139,,,,,,,,,,,,,,,,,,,,,,,1034.3443236001767,None,1034.3443236001767,None,1034.3443236001767,None,1034.5516639002599,None,1034.9582283003256,None,1034.9582283003256,None,1034.9582283003256,None,1035.368399000261,None,,,,,,,,,,,,,,,,,,,,,1036.3900752002373,None,p,0.5619931998662651,1036.3900752002373,None,1036.3900752002373,None,1036.3900752002373,None,1036.3900752002373,None,1036.3900752002373,None,1036.3900752002373,None,1036.3900752002373,None,1036.3900752002373,None,1036.3900752002373,None,1036.3900752002373,None,1036.3900752002373,None,1036.3900752002373,None,1036.3900752002373,None,,,,,,,,,,,,,frol_pilot,001,2021_Sep_09_1514,shapka,2021.1.4,None,
1,7,pre,left,left.png,left.png,bas,Яблоки,Пряники,fruit1.png,music6.png,tool4.png,car5.png,-298,-298,298,298,85,-85,85,-85,"[-200, 0]","[200, 0]","[81, 81]","[81, 81]","[81, 81]","[81, 81]",4,music8.png,tool2.png,car3.png,tool1.png,None,None,None,None,-298,-298,298,298,-298,-298,298,298,-316,316,-316,316,200,-200,200,-200,"[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]",,,,,0,304,304,210,,,,,,,,,,,,,,,,,,,,,,,1036.9912441000342,None,1036.9912441000342,None,1036.9912441000342,None,1037.2019235002808,None,1037.607291500084,None,1037.607291500084,None,1037.607291500084,None,1038.0185175002553,None,,,,,,,,,,,,,,,,,,,,,1039.0567914000712,None,p,0.3914783000946045,1039.0567914000712,None,1039.0567914000712,None,1039.0567914000712,None,1039.0567914000712,None,1039.0567914000712,None,1039.0567914000712,None,1039.0567914000712,None,1039.0567914000712,None,1039.0567914000712,None,1039.0567914000712,None,1039.0567914000712,None,1039.0567914000712,None,1039.0567914000712,None,,,,,,,,,,,,,frol_pilot,001,2021_Sep_09_1514,shapka,2021.1.4,None,
2,9,pre,right,right.png,right.png,bas,Рубашки,Барашки,clothes3.png,car9.png,car10.png,tool6.png,298,298,-298,-298,-85,85,-85,85,"[200, 0]","[-200, 0]","[81, 81]","[81, 81]","[81, 81]","[81, 81]",6,car1.png,animal8.png,tool4.png,animal5.png,tool3.png,music1.png,music2.png,music7.png,298,298,-298,-298,298,298,-298,-298,316,-316,316,-316,200,-200,200,-200,"[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]",,,,,0,305,305,246,,,,,,,,,,,,,,,,,,,,,,,1039.4955866001546,None,1039.4955866001546,None,1039.4955866001546,None,1039.7020571003668,None,1040.106812900398,None,1040.106812900398,None,1040.106812900398,None,1040.5183662003838,None,,,,,,,,,,,,,,,,,,,,,1041.5562522001565,None,p,0.48382609989494085,1041.5562522001565,None,1041.5562522001565,None,1041.5562522001565,None,1041.5562522001565,None,1041.5562522001565,None,1041.5562522001565,None,1041.5562522001565,None,1041.5562522001565,None,1041.5562522001565,None,1041.5562522001565,None,1041.5562522001565,None,1041.5562522001565,None,1041.5562522001565,None,,,,,,,,,,,,,frol_pilot,001,2021_Sep_09_1514,shapka,2021.1.4,None,
2,6,abs,right,right.png,right.png,non,Стулья,Брусья,car7.png,music7.png,animal4.png,music2.png,298,298,-298,-298,-316,316,-316,316,"[200, 0]","[-200, 0]","[81, 81]","[81, 81]","[81, 81]","[81, 81]",2,None,None,None,None,None,None,None,None,298,298,-298,-298,298,298,-298,-298,-85,85,-85,85,-200,200,-200,200,"[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]",,,,,0,306,306,63,,,,,,,,,,,,,,,,,,,,,,,1042.0925823003054,None,1042.0925823003054,None,1042.0925823003054,None,1042.302029600367,None,1042.706950200256,None,1042.706950200256,None,1042.706950200256,None,1043.1188030000776,None,,,,,,,,,,,,,,,,,,,,,1044.1334970002063,None,a,0.4905772004276514,1044.1334970002063,None,1044.1334970002063,None,1044.1334970002063,None,1044.1334970002063,None,1044.1334970002063,None,1044.1334970002063,None,1044.1334970002063,None,1044.1334970002063,None,1044.1334970002063,None,1044.1334970002063,None,1044.1334970002063,None,1044.1334970002063,None,1044.1334970002063,None,,,,,,,,,,,,,frol_pilot,001,2021_Sep_09_1514,shapka,2021.1.4,None,
2,7,pre,right,right.png,right.png,bas,Рубашки,Барашки,clothes2.png,music8.png,animal4.png,tool5.png,298,298,-298,-298,316,-316,316,-316,"[200, 0]","[-200, 0]","[81, 81]","[81, 81]","[81, 81]","[81, 81]",4,music3.png,car10.png,tool9.png,animal1.png,None,None,None,None,298,298,-298,-298,298,298,-298,-298,85,-85,85,-85,200,-200,200,-200,"[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]",,,,,0,307,307,240,,,,,,,,,,,,,,,,,,,,,,,1044.6963542001322,None,1044.6963542001322,None,1044.6963542001322,None,1044.9022731999867,None,1045.307065100409,None,1045.307065100409,None,1045.307065100409,None,1045.7188590001315,None,,,,,,,,,,,,,,,,,,,,,1046.7432919000275,None,p,0.6170268002897501,1046.7432919000275,None,1046.7432919000275,None,1046.7432919000275,None,1046.7432919000275,None,1046.7432919000275,None,1046.7432919000275,None,1046.7432919000275,None,1046.7432919000275,None,1046.7432919000275,None,1046.7432919000275,None,1046.7432919000275,None,1046.7432919000275,None,1046.7432919000275,None,,,,,,,,,,,,,frol_pilot,001,2021_Sep_09_1514,shapka,2021.1.4,None,
2,10,abs,right,right.png,right.png,non,Яблоки,Пряники,car3.png,animal1.png,car4.png,car9.png,298,298,-298,-298,316,-316,316,-316,"[200, 0]","[-200, 0]","[81, 81]","[81, 81]","[81, 81]","[81, 81]",6,music5.png,tool2.png,music10.png,tool8.png,music6.png,music3.png,car1.png,animal7.png,298,298,-298,-298,298,298,-298,-298,85,-85,85,-85,200,-200,200,-200,"[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]",,,,,0,308,308,102,,,,,,,,,,,,,,,,,,,,,,,1047.4091562000103,None,1047.4091562000103,None,1047.4091562000103,None,1047.6189393000677,None,1048.0262824003585,None,1048.0262824003585,None,1048.0262824003585,None,1048.4356476003304,None,,,,,,,,,,,,,,,,,,,,,1049.4740078002214,None,a,1.9423890998587012,1049.4740078002214,None,1049.4740078002214,None,1049.4740078002214,None,1049.4740078002214,None,1049.4740078002214,None,1049.4740078002214,None,1049.4740078002214,None,1049.4740078002214,None,1049.4740078002214,None,1049.4740078002214,None,1049.4740078002214,None,1049.4740078002214,None,1049.4740078002214,None,,,,,,,,,,,,,frol_pilot,001,2021_Sep_09_1514,shapka,2021.1.4,None,
2,5,pre,right,right.png,right.png,bas,Стулья,Брусья,furniture2.png,animal10.png,music1.png,tool4.png,298,298,-298,-298,316,-316,316,-316,"[200, 0]","[-200, 0]","[81, 81]","[81, 81]","[81, 81]","[81, 81]",2,None,None,None,None,None,None,None,None,298,298,-298,-298,298,298,-298,-298,85,-85,85,-85,200,-200,200,-200,"[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]",,,,,0,309,309,259,,,,,,,,,,,,,,,,,,,,,,,1051.4593077003956,None,1051.4593077003956,None,1051.4593077003956,None,1051.6692725000903,None,1052.0742715001106,None,1052.0742715001106,None,1052.0742715001106,None,1052.4858321002685,None,,,,,,,,,,,,,,,,,,,,,1053.5081046000123,None,p,0.6440824000164866,1053.5081046000123,None,1053.5081046000123,None,1053.5081046000123,None,1053.5081046000123,None,1053.5081046000123,None,1053.5081046000123,None,1053.5081046000123,None,1053.5081046000123,None,1053.5081046000123,None,1053.5081046000123,None,1053.5081046000123,None,1053.5081046000123,None,1053.5081046000123,None,,,,,,,,,,,,,frol_pilot,001,2021_Sep_09_1514,shapka,2021.1.4,None,
1,9,pre,left,left.png,left.png,bas,Рубашки,Барашки,clothes4.png,car3.png,music2.png,car1.png,-298,-298,298,298,85,-85,85,-85,"[-200, 0]","[200, 0]","[81, 81]","[81, 81]","[81, 81]","[81, 81]",6,car6.png,car9.png,music7.png,animal10.png,car5.png,animal8.png,animal4.png,animal1.png,-298,-298,298,298,-298,-298,298,298,316,-316,316,-316,200,-200,200,-200,"[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]",,,,,0,310,310,124,,,,,,,,,,,,,,,,,,,,,,,1054.1957880002446,None,1054.1957880002446,None,1054.1957880002446,None,1054.4026820003055,None,1054.8075069002807,None,1054.8075069002807,None,1054.8075069002807,None,1055.2192914001644,None,,,,,,,,,,,,,,,,,,,,,1056.2588181002066,None,p,1.3254861002787948,1056.2588181002066,None,1056.2588181002066,None,1056.2588181002066,None,1056.2588181002066,None,1056.2588181002066,None,1056.2588181002066,None,1056.2588181002066,None,1056.2588181002066,None,1056.2588181002066,None,1056.2588181002066,None,1056.2588181002066,None,1056.2588181002066,None,1056.2588181002066,None,,,,,,,,,,,,,frol_pilot,001,2021_Sep_09_1514,shapka,2021.1.4,None,
1,5,pre,left,left.png,left.png,bas,Стулья,Брусья,furniture1.png,animal6.png,car9.png,tool5.png,-298,-298,298,298,-316,316,-316,316,"[-200, 0]","[200, 0]","[81, 81]","[81, 81]","[81, 81]","[81, 81]",2,None,None,None,None,None,None,None,None,-298,-298,298,298,-298,-298,298,298,85,-85,85,-85,200,-200,200,-200,"[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]",,,,,0,311,311,134,,,,,,,,,,,,,,,,,,,,,,,1057.62341570016,None,1057.62341570016,None,1057.62341570016,None,1057.8360367002897,None,1058.2409879001789,None,1058.2409879001789,None,1058.2409879001789,None,1058.652768400032,None,,,,,,,,,,,,,,,,,,,,,1059.6679047001526,None,p,0.6521584000438452,1059.6679047001526,None,1059.6679047001526,None,1059.6679047001526,None,1059.6679047001526,None,1059.6679047001526,None,1059.6679047001526,None,1059.6679047001526,None,1059.6679047001526,None,1059.6679047001526,None,1059.6679047001526,None,1059.6679047001526,None,1059.6679047001526,None,1059.6679047001526,None,,,,,,,,,,,,,frol_pilot,001,2021_Sep_09_1514,shapka,2021.1.4,None,
1,5,pre,left,left.png,left.png,bas,Стулья,Брусья,furniture1.png,animal10.png,animal8.png,music9.png,-298,-298,298,298,316,-316,316,-316,"[-200, 0]","[200, 0]","[81, 81]","[81, 81]","[81, 81]","[81, 81]",2,None,None,None,None,None,None,None,None,-298,-298,298,298,-298,-298,298,298,85,-85,85,-85,200,-200,200,-200,"[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]",,,,,0,312,312,140,,,,,,,,,,,,,,,,,,,,,,,1060.3577435002662,None,1060.3577435002662,None,1060.3577435002662,None,1060.5696193003096,None,1060.9716572002508,None,1060.9716572002508,None,1060.9716572002508,None,1061.386155700311,None,,,,,,,,,,,,,,,,,,,,,1062.4027250004,None,p,0.773656299803406,1062.4027250004,None,1062.4027250004,None,1062.4027250004,None,1062.4027250004,None,1062.4027250004,None,1062.4027250004,None,1062.4027250004,None,1062.4027250004,None,1062.4027250004,None,1062.4027250004,None,1062.4027250004,None,1062.4027250004,None,1062.4027250004,None,,,,,,,,,,,,,frol_pilot,001,2021_Sep_09_1514,shapka,2021.1.4,None,
2,7,pre,right,right.png,right.png,bas,Стулья,Брусья,furniture1.png,car8.png,animal10.png,music7.png,298,298,-298,-298,85,-85,85,-85,"[200, 0]","[-200, 0]","[81, 81]","[81, 81]","[81, 81]","[81, 81]",4,animal9.png,animal6.png,car3.png,music2.png,None,None,None,None,298,298,-298,-298,298,298,-298,-298,-316,316,-316,316,200,-200,200,-200,"[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]",,,,,0,313,313,271,,,,,,,,,,,,,,,,,,,,,,,1063.2587482002564,None,1063.2587482002564,None,1063.2587482002564,None,1063.4697719002143,None,1063.871421399992,None,1063.871421399992,None,1063.871421399992,None,1064.286486200057,None,,,,,,,,,,,,,,,,,,,,,1065.3118831003085,None,p,0.6885564001277089,1065.3118831003085,None,1065.3118831003085,None,1065.3118831003085,None,1065.3118831003085,None,1065.3118831003085,None,1065.3118831003085,None,1065.3118831003085,None,1065.3118831003085,None,1065.3118831003085,None,1065.3118831003085,None,1065.3118831003085,None,1065.3118831003085,None,1065.3118831003085,None,,,,,,,,,,,,,frol_pilot,001,2021_Sep_09_1514,shapka,2021.1.4,None,
1,5,pre,left,left.png,left.png,bas,Рубашки,Барашки,clothes2.png,music10.png,tool7.png,animal1.png,-298,-298,298,298,316,-316,316,-316,"[-200, 0]","[200, 0]","[81, 81]","[81, 81]","[81, 81]","[81, 81]",2,None,None,None,None,None,None,None,None,-298,-298,298,298,-298,-298,298,298,-85,85,-85,85,-200,200,-200,200,"[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]",,,,,0,314,314,104,,,,,,,,,,,,,,,,,,,,,,,1066.0426431000233,None,1066.0426431000233,None,1066.0426431000233,None,1066.2532429001294,None,1066.6581166000105,None,1066.6581166000105,None,1066.6581166000105,None,1067.0698361000977,None,,,,,,,,,,,,,,,,,,,,,1068.092493200209,None,p,0.6997607001103461,1068.092493200209,None,1068.092493200209,None,1068.092493200209,None,1068.092493200209,None,1068.092493200209,None,1068.092493200209,None,1068.092493200209,None,1068.092493200209,None,1068.092493200209,None,1068.092493200209,None,1068.092493200209,None,1068.092493200209,None,1068.092493200209,None,,,,,,,,,,,,,frol_pilot,001,2021_Sep_09_1514,shapka,2021.1.4,None,
1,8,abs,left,left.png,left.png,non,Чашки,Шашки,car8.png,tool5.png,tool2.png,animal7.png,-298,-298,298,298,-316,316,-316,316,"[-200, 0]","[200, 0]","[81, 81]","[81, 81]","[81, 81]","[81, 81]",4,car3.png,music9.png,car4.png,music6.png,None,None,None,None,-298,-298,298,298,-298,-298,298,298,85,-85,85,-85,200,-200,200,-200,"[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]",,,,,0,315,315,32,,,,,,,,,,,,,,,,,,,,,,,1068.8479690002277,None,1068.8479690002277,None,1068.8479690002277,None,1069.0532459001988,None,1069.4620644003153,None,1069.4620644003153,None,1069.4620644003153,None,1069.8697836003266,None,,,,,,,,,,,,,,,,,,,,,1070.9035797002725,None,a,1.160661700181663,1070.9035797002725,None,1070.9035797002725,None,1070.9035797002725,None,1070.9035797002725,None,1070.9035797002725,None,1070.9035797002725,None,1070.9035797002725,None,1070.9035797002725,None,1070.9035797002725,None,1070.9035797002725,None,1070.9035797002725,None,1070.9035797002725,None,1070.9035797002725,None,,,,,,,,,,,,,frol_pilot,001,2021_Sep_09_1514,shapka,2021.1.4,None,
