arr_code,srch_code,type,semi_field,arr_1,arr_2,cat,target,target_2,s1,s2,s3,s4,x1,x2,x3,x4,y1,y2,y3,y4,postr,postr_2,ss1,ss2,ss3,ss4,set_size,s5,s6,s7,s8,s9,s10,s11,s12,x5,x6,x7,x8,x9,x10,x11,x12,y5,y6,y7,y8,y9,y10,y11,y12,ss5,ss6,ss7,ss8,ss9,ss10,ss11,ss12,train.thisRepN,train.thisTrialN,train.thisN,train.thisIndex,block_bas.thisRepN,block_bas.thisTrialN,block_bas.thisN,block_bas.thisIndex,block_sup.thisRepN,block_sup.thisTrialN,block_sup.thisN,block_sup.thisIndex,instruction.started,instruction.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,polygon.started,polygon.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,text.started,text.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,polygon_2.started,polygon_2.stopped,arr1.started,arr1.stopped,arr2.started,arr2.stopped,polygon_3.started,polygon_3.stopped,polygon_4.started,polygon_4.stopped,word1.started,word1.stopped,word2.started,word2.stopped,polygon_5.started,polygon_5.stopped,polygon_6.started,polygon_6.stopped,key_resp_4.keys,key_resp_4.started,key_resp_4.stopped,s_1.started,s_1.stopped,s_2.started,s_2.stopped,s_3.started,s_3.stopped,s_4.started,s_4.stopped,key_resp_4.rt,text_3.started,text_3.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.started,key_resp_5.stopped,polygon_8.started,polygon_8.stopped,key_resp_6.keys,key_resp_6.started,key_resp_6.stopped,sti1.started,sti1.stopped,sti2.started,sti2.stopped,sti3.started,sti3.stopped,sti4.started,sti4.stopped,sti5.started,sti5.stopped,sti6.started,sti6.stopped,sti7.started,sti7.stopped,sti8.started,sti8.stopped,sti9.started,sti9.stopped,sti10.started,sti10.stopped,sti11.started,sti11.stopped,sti12.started,sti12.stopped,key_resp_6.rt,text_2.started,text_2.stopped,key_resp_7.keys,key_resp_7.rt,key_resp_7.started,key_resp_7.stopped,participant,session,date,expName,psychopyVersion,frameRate,
1,6,abs,left,left.png,left.png,non,Яблоки,Пряники,tool8.png,animal9.png,animal3.png,animal1.png,-298,-298,298,298,316,-316,316,-316,"[-200, 0]","[200, 0]","[81, 81]","[81, 81]","[81, 81]","[81, 81]",2,None,None,None,None,None,None,None,None,-298,-298,298,298,-298,-298,298,298,-85,85,-85,85,-200,200,-200,200,"[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]",,,,,0,215,215,42,,,,,,,,,,,,,,,,,,,,,,,860.3836798000266,None,860.3836798000266,None,860.3836798000266,None,860.595489600033,None,861.0003532000119,None,861.0003532000119,None,861.0003532000119,None,861.4120804000413,None,,,,,,,,,,,,,,,,,,,,,862.4347516000271,None,a,862.4347516000271,None,862.4347516000271,None,862.4347516000271,None,862.4347516000271,None,862.4347516000271,None,862.4347516000271,None,862.4347516000271,None,862.4347516000271,None,862.4347516000271,None,862.4347516000271,None,862.4347516000271,None,862.4347516000271,None,862.4347516000271,None,0.5730260999989696,,,,,,,NIKFNS2,001,2021_Sep_24_1533,shapka,2021.1.4,60.05093519959452,
2,7,pre,right,right.png,right.png,bas,Яблоки,Пряники,fruit2.png,tool9.png,car1.png,car3.png,298,298,-298,-298,-316,316,-316,316,"[200, 0]","[-200, 0]","[81, 81]","[81, 81]","[81, 81]","[81, 81]",4,music2.png,music10.png,car4.png,animal7.png,None,None,None,None,298,298,-298,-298,298,298,-298,-298,85,-85,85,-85,-200,200,-200,200,"[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]",,,,,0,216,216,332,,,,,,,,,,,,,,,,,,,,,,,863.0600743000396,None,863.0600743000396,None,863.0600743000396,None,863.2622514000395,None,863.664685100026,None,863.664685100026,None,863.664685100026,None,864.0789292000118,None,,,,,,,,,,,,,,,,,,,,,865.1149032000103,None,p,865.1149032000103,None,865.1149032000103,None,865.1149032000103,None,865.1149032000103,None,865.1149032000103,None,865.1149032000103,None,865.1149032000103,None,865.1149032000103,None,865.1149032000103,None,865.1149032000103,None,865.1149032000103,None,865.1149032000103,None,865.1149032000103,None,0.4128741000313312,,,,,,,NIKFNS2,001,2021_Sep_24_1533,shapka,2021.1.4,60.05093519959452,
1,5,pre,left,left.png,left.png,bas,Рубашки,Барашки,clothes2.png,music10.png,tool7.png,animal1.png,-298,-298,298,298,316,-316,316,-316,"[-200, 0]","[200, 0]","[81, 81]","[81, 81]","[81, 81]","[81, 81]",2,None,None,None,None,None,None,None,None,-298,-298,298,298,-298,-298,298,298,-85,85,-85,85,-200,200,-200,200,"[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]",,,,,0,217,217,104,,,,,,,,,,,,,,,,,,,,,,,865.5825750000076,None,865.5825750000076,None,865.5825750000076,None,865.7955619000131,None,866.2018359000213,None,866.2018359000213,None,866.2018359000213,None,866.6123434000183,None,,,,,,,,,,,,,,,,,,,,,867.6339202999952,None,p,867.6339202999952,None,867.6339202999952,None,867.6339202999952,None,867.6339202999952,None,867.6339202999952,None,867.6339202999952,None,867.6339202999952,None,867.6339202999952,None,867.6339202999952,None,867.6339202999952,None,867.6339202999952,None,867.6339202999952,None,867.6339202999952,None,1.3497021000366658,,,,,,,NIKFNS2,001,2021_Sep_24_1533,shapka,2021.1.4,60.05093519959452,
2,7,pre,right,right.png,right.png,bas,Стулья,Брусья,furniture2.png,animal5.png,animal1.png,tool10.png,298,298,-298,-298,-85,85,-85,85,"[200, 0]","[-200, 0]","[81, 81]","[81, 81]","[81, 81]","[81, 81]",4,tool8.png,music1.png,car6.png,tool3.png,None,None,None,None,298,298,-298,-298,298,298,-298,-298,316,-316,316,-316,200,-200,200,-200,"[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]",,,,,0,218,218,266,,,,,,,,,,,,,,,,,,,,,,,869.0525464999955,None,869.0525464999955,None,869.0525464999955,None,869.2625714000314,None,869.6674185000011,None,869.6674185000011,None,869.6674185000011,None,870.0791447000229,None,,,,,,,,,,,,,,,,,,,,,871.103603399999,None,a,871.103603399999,None,871.103603399999,None,871.103603399999,None,871.103603399999,None,871.103603399999,None,871.103603399999,None,871.103603399999,None,871.103603399999,None,871.103603399999,None,871.103603399999,None,871.103603399999,None,871.103603399999,None,871.103603399999,None,2.688312100013718,,,,,,,NIKFNS2,001,2021_Sep_24_1533,shapka,2021.1.4,60.05093519959452,
1,7,pre,left,left.png,left.png,bas,Стулья,Брусья,furniture3.png,tool2.png,music6.png,car9.png,-298,-298,298,298,85,-85,85,-85,"[-200, 0]","[200, 0]","[81, 81]","[81, 81]","[81, 81]","[81, 81]",4,car1.png,car10.png,animal5.png,tool7.png,None,None,None,None,-298,-298,298,298,-298,-298,298,298,316,-316,316,-316,200,-200,200,-200,"[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]",,,,,0,219,219,144,,,,,,,,,,,,,,,,,,,,,,,873.83431320003,None,873.83431320003,None,873.83431320003,None,874.0459935000399,None,874.4487923000124,None,874.4487923000124,None,874.4487923000124,None,874.8627041000291,None,,,,,,,,,,,,,,,,,,,,,875.8916427000077,None,p,875.8916427000077,None,875.8916427000077,None,875.8916427000077,None,875.8916427000077,None,875.8916427000077,None,875.8916427000077,None,875.8916427000077,None,875.8916427000077,None,875.8916427000077,None,875.8916427000077,None,875.8916427000077,None,875.8916427000077,None,875.8916427000077,None,2.0843111000140198,,,,,,,NIKFNS2,001,2021_Sep_24_1533,shapka,2021.1.4,60.05093519959452,
2,6,abs,right,right.png,right.png,non,Яблоки,Пряники,tool5.png,animal1.png,tool10.png,car5.png,298,298,-298,-298,316,-316,316,-316,"[200, 0]","[-200, 0]","[81, 81]","[81, 81]","[81, 81]","[81, 81]",2,None,None,None,None,None,None,None,None,298,298,-298,-298,298,298,-298,-298,-85,85,-85,85,-200,200,-200,200,"[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]",,,,,0,220,220,89,,,,,,,,,,,,,,,,,,,,,,,878.0191025999957,None,878.0191025999957,None,878.0191025999957,None,878.2296724999906,None,878.6344625999918,None,878.6344625999918,None,878.6344625999918,None,879.0463388999924,None,,,,,,,,,,,,,,,,,,,,,880.0632677000249,None,a,880.0632677000249,None,880.0632677000249,None,880.0632677000249,None,880.0632677000249,None,880.0632677000249,None,880.0632677000249,None,880.0632677000249,None,880.0632677000249,None,880.0632677000249,None,880.0632677000249,None,880.0632677000249,None,880.0632677000249,None,880.0632677000249,None,2.640452500025276,,,,,,,NIKFNS2,001,2021_Sep_24_1533,shapka,2021.1.4,60.05093519959452,
1,8,abs,left,left.png,left.png,non,Стулья,Брусья,car3.png,music1.png,music5.png,music2.png,-298,-298,298,298,316,-316,316,-316,"[-200, 0]","[200, 0]","[81, 81]","[81, 81]","[81, 81]","[81, 81]",4,car8.png,tool7.png,animal1.png,tool4.png,None,None,None,None,-298,-298,298,298,-298,-298,298,298,-85,85,-85,85,200,-200,200,-200,"[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]",,,,,0,221,221,19,,,,,,,,,,,,,,,,,,,,,,,882.760022500006,None,882.760022500006,None,882.760022500006,None,882.9631617999985,None,883.3679883000441,None,883.3679883000441,None,883.3679883000441,None,883.7798774000257,None,,,,,,,,,,,,,,,,,,,,,884.8064719000249,None,a,884.8064719000249,None,884.8064719000249,None,884.8064719000249,None,884.8064719000249,None,884.8064719000249,None,884.8064719000249,None,884.8064719000249,None,884.8064719000249,None,884.8064719000249,None,884.8064719000249,None,884.8064719000249,None,884.8064719000249,None,884.8064719000249,None,0.7694704000023194,,,,,,,NIKFNS2,001,2021_Sep_24_1533,shapka,2021.1.4,60.05093519959452,
1,9,pre,left,left.png,left.png,bas,Чашки,Шашки,tableware5.png,tool7.png,animal7.png,tool4.png,-298,-298,298,298,-200,200,-200,200,"[-200, 0]","[200, 0]","[81, 81]","[81, 81]","[81, 81]","[81, 81]",6,car10.png,tool2.png,music3.png,music5.png,animal6.png,music8.png,animal9.png,animal1.png,-298,-298,298,298,-298,-298,298,298,-85,85,-85,85,316,-316,316,-316,"[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]",,,,,0,222,222,191,,,,,,,,,,,,,,,,,,,,,,,885.6179797000368,None,885.6179797000368,None,885.6179797000368,None,885.8299879000406,None,886.2348006000393,None,886.2348006000393,None,886.2348006000393,None,886.6465514000156,None,,,,,,,,,,,,,,,,,,,,,887.6792513999972,None,p,887.6792513999972,None,887.6792513999972,None,887.6792513999972,None,887.6792513999972,None,887.6792513999972,None,887.6792513999972,None,887.6792513999972,None,887.6792513999972,None,887.6792513999972,None,887.6792513999972,None,887.6792513999972,None,887.6792513999972,None,887.6792513999972,None,1.3926281000021845,,,,,,,NIKFNS2,001,2021_Sep_24_1533,shapka,2021.1.4,60.05093519959452,
2,5,pre,right,right.png,right.png,bas,Чашки,Шашки,tableware5.png,tool1.png,animal1.png,animal2.png,298,298,-298,-298,-316,316,-316,316,"[200, 0]","[-200, 0]","[81, 81]","[81, 81]","[81, 81]","[81, 81]",2,None,None,None,None,None,None,None,None,298,298,-298,-298,298,298,-298,-298,-85,85,-85,85,-200,200,-200,200,"[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]",,,,,0,223,223,289,,,,,,,,,,,,,,,,,,,,,,,889.1202855000156,None,889.1202855000156,None,889.1202855000156,None,889.330110400042,None,889.7362831000355,None,889.7362831000355,None,889.7362831000355,None,890.1467166999937,None,,,,,,,,,,,,,,,,,,,,,891.166647200007,None,p,891.166647200007,None,891.166647200007,None,891.166647200007,None,891.166647200007,None,891.166647200007,None,891.166647200007,None,891.166647200007,None,891.166647200007,None,891.166647200007,None,891.166647200007,None,891.166647200007,None,891.166647200007,None,891.166647200007,None,0.6809697999851778,,,,,,,NIKFNS2,001,2021_Sep_24_1533,shapka,2021.1.4,60.05093519959452,
1,8,abs,left,left.png,left.png,non,Чашки,Шашки,animal6.png,tool9.png,animal3.png,tool1.png,-298,-298,298,298,-316,316,-316,316,"[-200, 0]","[200, 0]","[81, 81]","[81, 81]","[81, 81]","[81, 81]",4,car2.png,car8.png,animal10.png,car1.png,None,None,None,None,-298,-298,298,298,-298,-298,298,298,85,-85,85,-85,200,-200,200,-200,"[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]",,,,,0,224,224,31,,,,,,,,,,,,,,,,,,,,,,,891.9040509000188,None,891.9040509000188,None,891.9040509000188,None,892.1134627000429,None,892.5159372999915,None,892.5159372999915,None,892.5159372999915,None,892.9302804000326,None,,,,,,,,,,,,,,,,,,,,,893.9569219000405,None,a,893.9569219000405,None,893.9569219000405,None,893.9569219000405,None,893.9569219000405,None,893.9569219000405,None,893.9569219000405,None,893.9569219000405,None,893.9569219000405,None,893.9569219000405,None,893.9569219000405,None,893.9569219000405,None,893.9569219000405,None,893.9569219000405,None,0.5148600999964401,,,,,,,NIKFNS2,001,2021_Sep_24_1533,shapka,2021.1.4,60.05093519959452,
2,10,abs,right,right.png,right.png,non,Рубашки,Барашки,animal8.png,car8.png,animal6.png,animal7.png,298,298,-298,-298,-316,316,-316,316,"[200, 0]","[-200, 0]","[81, 81]","[81, 81]","[81, 81]","[81, 81]",6,tool3.png,tool4.png,tool10.png,music2.png,animal5.png,animal9.png,animal1.png,animal3.png,298,298,-298,-298,298,298,-298,-298,85,-85,85,-85,-200,200,-200,200,"[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]",,,,,0,225,225,62,,,,,,,,,,,,,,,,,,,,,,,894.5213104000431,None,894.5213104000431,None,894.5213104000431,None,894.7303189000231,None,895.1351678000065,None,895.1351678000065,None,895.1351678000065,None,895.5470560000394,None,,,,,,,,,,,,,,,,,,,,,896.5830916000414,None,a,896.5830916000414,None,896.5830916000414,None,896.5830916000414,None,896.5830916000414,None,896.5830916000414,None,896.5830916000414,None,896.5830916000414,None,896.5830916000414,None,896.5830916000414,None,896.5830916000414,None,896.5830916000414,None,896.5830916000414,None,896.5830916000414,None,0.9364778000162914,,,,,,,NIKFNS2,001,2021_Sep_24_1533,shapka,2021.1.4,60.05093519959452,
2,5,pre,right,right.png,right.png,bas,Яблоки,Пряники,fruit1.png,animal7.png,music1.png,tool6.png,298,298,-298,-298,316,-316,316,-316,"[200, 0]","[-200, 0]","[81, 81]","[81, 81]","[81, 81]","[81, 81]",2,None,None,None,None,None,None,None,None,298,298,-298,-298,298,298,-298,-298,85,-85,85,-85,200,-200,200,-200,"[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]",,,,,0,226,226,316,,,,,,,,,,,,,,,,,,,,,,,897.5714646000415,None,897.5714646000415,None,897.5714646000415,None,897.7804153999896,None,898.1853401000262,None,898.1853401000262,None,898.1853401000262,None,898.5971479000291,None,,,,,,,,,,,,,,,,,,,,,899.6118205999956,None,p,899.6118205999956,None,899.6118205999956,None,899.6118205999956,None,899.6118205999956,None,899.6118205999956,None,899.6118205999956,None,899.6118205999956,None,899.6118205999956,None,899.6118205999956,None,899.6118205999956,None,899.6118205999956,None,899.6118205999956,None,899.6118205999956,None,0.39590349997160956,,,,,,,NIKFNS2,001,2021_Sep_24_1533,shapka,2021.1.4,60.05093519959452,
1,5,pre,left,left.png,left.png,bas,Яблоки,Пряники,fruit1.png,tool10.png,car8.png,animal6.png,-298,-298,298,298,316,-316,316,-316,"[-200, 0]","[200, 0]","[81, 81]","[81, 81]","[81, 81]","[81, 81]",2,None,None,None,None,None,None,None,None,-298,-298,298,298,-298,-298,298,298,85,-85,85,-85,200,-200,200,-200,"[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]",,,,,0,227,227,199,,,,,,,,,,,,,,,,,,,,,,,900.0681827000226,None,900.0681827000226,None,900.0681827000226,None,900.2804897000315,None,900.6832148000249,None,900.6832148000249,None,900.6832148000249,None,901.0972169000306,None,,,,,,,,,,,,,,,,,,,,,902.1074833000312,None,p,902.1074833000312,None,902.1074833000312,None,902.1074833000312,None,902.1074833000312,None,902.1074833000312,None,902.1074833000312,None,902.1074833000312,None,902.1074833000312,None,902.1074833000312,None,902.1074833000312,None,902.1074833000312,None,902.1074833000312,None,902.1074833000312,None,3.852261499967426,,,,,,,NIKFNS2,001,2021_Sep_24_1533,shapka,2021.1.4,60.05093519959452,
2,9,pre,right,right.png,right.png,bas,Стулья,Брусья,furniture1.png,music1.png,tool4.png,music7.png,298,298,-298,-298,85,-85,85,-85,"[200, 0]","[-200, 0]","[81, 81]","[81, 81]","[81, 81]","[81, 81]",6,animal3.png,car6.png,music2.png,music8.png,animal10.png,animal5.png,music9.png,animal1.png,298,298,-298,-298,298,298,-298,-298,-316,316,-316,316,-200,200,-200,200,"[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]",,,,,0,228,228,279,,,,,,,,,,,,,,,,,,,,,,,906.0134375999914,None,906.0134375999914,None,906.0134375999914,None,906.214097100019,None,906.6190122000407,None,906.6190122000407,None,906.6190122000407,None,907.0309020000277,None,,,,,,,,,,,,,,,,,,,,,908.0690575999906,None,p,908.0690575999906,None,908.0690575999906,None,908.0690575999906,None,908.0690575999906,None,908.0690575999906,None,908.0690575999906,None,908.0690575999906,None,908.0690575999906,None,908.0690575999906,None,908.0690575999906,None,908.0690575999906,None,908.0690575999906,None,908.0690575999906,None,0.8984610000043176,,,,,,,NIKFNS2,001,2021_Sep_24_1533,shapka,2021.1.4,60.05093519959452,
1,7,pre,left,left.png,left.png,bas,Стулья,Брусья,furniture5.png,music2.png,music8.png,car1.png,-298,-298,298,298,-85,85,-85,85,"[-200, 0]","[200, 0]","[81, 81]","[81, 81]","[81, 81]","[81, 81]",4,music3.png,animal4.png,car5.png,tool6.png,None,None,None,None,-298,-298,298,298,-298,-298,298,298,316,-316,316,-316,200,-200,200,-200,"[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]",,,,,0,229,229,146,,,,,,,,,,,,,,,,,,,,,,,909.0191087000421,None,909.0191087000421,None,909.0191087000421,None,909.2311458000331,None,909.6477809000062,None,909.6477809000062,None,909.6477809000062,None,910.0473883000086,None,,,,,,,,,,,,,,,,,,,,,911.0757059000316,None,p,911.0757059000316,None,911.0757059000316,None,911.0757059000316,None,911.0757059000316,None,911.0757059000316,None,911.0757059000316,None,911.0757059000316,None,911.0757059000316,None,911.0757059000316,None,911.0757059000316,None,911.0757059000316,None,911.0757059000316,None,911.0757059000316,None,0.5401175000006333,,,,,,,NIKFNS2,001,2021_Sep_24_1533,shapka,2021.1.4,60.05093519959452,
1,9,pre,left,left.png,left.png,bas,Чашки,Шашки,tableware2.png,animal9.png,tool1.png,car1.png,-298,-298,298,298,-200,200,-200,200,"[-200, 0]","[200, 0]","[81, 81]","[81, 81]","[81, 81]","[81, 81]",6,car6.png,car10.png,tool4.png,music2.png,tool8.png,music7.png,music3.png,music5.png,-298,-298,298,298,-298,-298,298,298,-85,85,-85,85,316,-316,316,-316,"[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]",,,,,0,230,230,188,,,,,,,,,,,,,,,,,,,,,,,911.6524837000179,None,911.6524837000179,None,911.6524837000179,None,911.8644915000186,None,912.2704291000264,None,912.2704291000264,None,912.2704291000264,None,912.6810736000189,None,,,,,,,,,,,,,,,,,,,,,913.7194947000244,None,None,913.7194947000244,None,913.7194947000244,None,913.7194947000244,None,913.7194947000244,None,913.7194947000244,None,913.7194947000244,None,913.7194947000244,None,913.7194947000244,None,913.7194947000244,None,913.7194947000244,None,913.7194947000244,None,913.7194947000244,None,913.7194947000244,None,,,,,,,,NIKFNS2,001,2021_Sep_24_1533,shapka,2021.1.4,60.05093519959452,
1,6,abs,left,left.png,left.png,non,Чашки,Шашки,tool7.png,tool6.png,tool5.png,car1.png,-298,-298,298,298,316,-316,316,-316,"[-200, 0]","[200, 0]","[81, 81]","[81, 81]","[81, 81]","[81, 81]",2,None,None,None,None,None,None,None,None,-298,-298,298,298,-298,-298,298,298,-85,85,-85,85,-200,200,-200,200,"[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]",,,,,0,231,231,28,,,,,,,,,,,,,,,,,,,,,,,917.7680933999945,None,917.7680933999945,None,917.7680933999945,None,917.9814119000221,None,918.3839040999883,None,918.3839040999883,None,918.3839040999883,None,918.7979938000208,None,,,,,,,,,,,,,,,,,,,,,919.8196211000322,None,a,919.8196211000322,None,919.8196211000322,None,919.8196211000322,None,919.8196211000322,None,919.8196211000322,None,919.8196211000322,None,919.8196211000322,None,919.8196211000322,None,919.8196211000322,None,919.8196211000322,None,919.8196211000322,None,919.8196211000322,None,919.8196211000322,None,3.3480687999981456,,,,,,,NIKFNS2,001,2021_Sep_24_1533,shapka,2021.1.4,60.05093519959452,
2,6,abs,right,right.png,right.png,non,Рубашки,Барашки,car1.png,animal5.png,car1.png,music8.png,298,298,-298,-298,-316,316,-316,316,"[200, 0]","[-200, 0]","[81, 81]","[81, 81]","[81, 81]","[81, 81]",2,None,None,None,None,None,None,None,None,298,298,-298,-298,298,298,-298,-298,-85,85,-85,85,-200,200,-200,200,"[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]",,,,,0,232,232,51,,,,,,,,,,,,,,,,,,,,,,,923.2292851000093,None,923.2292851000093,None,923.2292851000093,None,923.4315188000328,None,923.8365088000428,None,923.8365088000428,None,923.8365088000428,None,924.2482941999915,None,,,,,,,,,,,,,,,,,,,,,925.2629854000406,None,a,925.2629854000406,None,925.2629854000406,None,925.2629854000406,None,925.2629854000406,None,925.2629854000406,None,925.2629854000406,None,925.2629854000406,None,925.2629854000406,None,925.2629854000406,None,925.2629854000406,None,925.2629854000406,None,925.2629854000406,None,925.2629854000406,None,0.6487566999858245,,,,,,,NIKFNS2,001,2021_Sep_24_1533,shapka,2021.1.4,60.05093519959452,
1,9,pre,left,left.png,left.png,bas,Чашки,Шашки,tableware2.png,animal6.png,tool10.png,animal4.png,-298,-298,298,298,-200,200,-200,200,"[-200, 0]","[200, 0]","[81, 81]","[81, 81]","[81, 81]","[81, 81]",6,tool5.png,animal2.png,music1.png,music2.png,car9.png,car8.png,car7.png,car3.png,-298,-298,298,298,-298,-298,298,298,-85,85,-85,85,316,-316,316,-316,"[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]",,,,,0,233,233,192,,,,,,,,,,,,,,,,,,,,,,,925.9698755000136,None,925.9698755000136,None,925.9698755000136,None,926.1816261000349,None,926.587964300008,None,926.587964300008,None,926.587964300008,None,926.9983602000284,None,,,,,,,,,,,,,,,,,,,,,928.0356832999969,None,p,928.0356832999969,None,928.0356832999969,None,928.0356832999969,None,928.0356832999969,None,928.0356832999969,None,928.0356832999969,None,928.0356832999969,None,928.0356832999969,None,928.0356832999969,None,928.0356832999969,None,928.0356832999969,None,928.0356832999969,None,928.0356832999969,None,0.6601749999681488,,,,,,,NIKFNS2,001,2021_Sep_24_1533,shapka,2021.1.4,60.05093519959452,
1,9,pre,left,left.png,left.png,bas,Рубашки,Барашки,clothes3.png,tool10.png,tool1.png,car1.png,-298,-298,298,298,-85,85,-85,85,"[-200, 0]","[200, 0]","[81, 81]","[81, 81]","[81, 81]","[81, 81]",6,car9.png,tool3.png,animal2.png,music4.png,music5.png,car8.png,music6.png,car7.png,-298,-298,298,298,-298,-298,298,298,316,-316,316,-316,-200,200,-200,200,"[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]",,,,,0,234,234,129,,,,,,,,,,,,,,,,,,,,,,,928.7381433999981,None,928.7381433999981,None,928.7381433999981,None,928.948432300007,None,929.354728700011,None,929.354728700011,None,929.354728700011,None,929.7651160000241,None,,,,,,,,,,,,,,,,,,,,,930.8042564000352,None,a,930.8042564000352,None,930.8042564000352,None,930.8042564000352,None,930.8042564000352,None,930.8042564000352,None,930.8042564000352,None,930.8042564000352,None,930.8042564000352,None,930.8042564000352,None,930.8042564000352,None,930.8042564000352,None,930.8042564000352,None,930.8042564000352,None,0.7955547000165097,,,,,,,NIKFNS2,001,2021_Sep_24_1533,shapka,2021.1.4,60.05093519959452,
2,9,pre,right,right.png,right.png,bas,Стулья,Брусья,furniture2.png,music9.png,tool7.png,animal2.png,298,298,-298,-298,85,-85,85,-85,"[200, 0]","[-200, 0]","[81, 81]","[81, 81]","[81, 81]","[81, 81]",6,tool1.png,music4.png,music5.png,animal3.png,car10.png,tool8.png,animal6.png,animal1.png,298,298,-298,-298,298,298,-298,-298,-316,316,-316,316,200,-200,200,-200,"[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]",,,,,0,235,235,275,,,,,,,,,,,,,,,,,,,,,,,931.6387046000455,None,931.6387046000455,None,931.6387046000455,None,931.8485777000315,None,932.2546174000017,None,932.2546174000017,None,932.2546174000017,None,932.6652660000254,None,,,,,,,,,,,,,,,,,,,,,933.7037402000278,None,p,933.7037402000278,None,933.7037402000278,None,933.7037402000278,None,933.7037402000278,None,933.7037402000278,None,933.7037402000278,None,933.7037402000278,None,933.7037402000278,None,933.7037402000278,None,933.7037402000278,None,933.7037402000278,None,933.7037402000278,None,933.7037402000278,None,1.623970900021959,,,,,,,NIKFNS2,001,2021_Sep_24_1533,shapka,2021.1.4,60.05093519959452,
1,7,pre,left,left.png,left.png,bas,Чашки,Шашки,tableware2.png,music3.png,music1.png,animal8.png,-298,-298,298,298,85,-85,85,-85,"[-200, 0]","[200, 0]","[81, 81]","[81, 81]","[81, 81]","[81, 81]",4,animal9.png,tool10.png,animal7.png,tool2.png,None,None,None,None,-298,-298,298,298,-298,-298,298,298,-316,316,-316,316,200,-200,200,-200,"[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]",,,,,0,236,236,174,,,,,,,,,,,,,,,,,,,,,,,935.3794953000033,None,935.3794953000033,None,935.3794953000033,None,935.5821397000109,None,935.9869305000175,None,935.9869305000175,None,935.9869305000175,None,936.3987217000104,None,,,,,,,,,,,,,,,,,,,,,937.4236199000152,None,p,937.4236199000152,None,937.4236199000152,None,937.4236199000152,None,937.4236199000152,None,937.4236199000152,None,937.4236199000152,None,937.4236199000152,None,937.4236199000152,None,937.4236199000152,None,937.4236199000152,None,937.4236199000152,None,937.4236199000152,None,937.4236199000152,None,0.47220580000430346,,,,,,,NIKFNS2,001,2021_Sep_24_1533,shapka,2021.1.4,60.05093519959452,
