arr_code,srch_code,type,semi_field,arr_1,arr_2,cat,target,target_2,s1,s2,s3,s4,x1,x2,x3,x4,y1,y2,y3,y4,postr,postr_2,ss1,ss2,ss3,ss4,set_size,s5,s6,s7,s8,s9,s10,s11,s12,x5,x6,x7,x8,x9,x10,x11,x12,y5,y6,y7,y8,y9,y10,y11,y12,ss5,ss6,ss7,ss8,ss9,ss10,ss11,ss12,train.thisRepN,train.thisTrialN,train.thisN,train.thisIndex,block_bas.thisRepN,block_bas.thisTrialN,block_bas.thisN,block_bas.thisIndex,block_sup.thisRepN,block_sup.thisTrialN,block_sup.thisN,block_sup.thisIndex,instruction.started,instruction.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,polygon.started,polygon.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,text.started,text.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,polygon_2.started,polygon_2.stopped,arr1.started,arr1.stopped,arr2.started,arr2.stopped,polygon_3.started,polygon_3.stopped,polygon_4.started,polygon_4.stopped,word1.started,word1.stopped,word2.started,word2.stopped,polygon_5.started,polygon_5.stopped,polygon_6.started,polygon_6.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.started,key_resp_4.stopped,s_1.started,s_1.stopped,s_2.started,s_2.stopped,s_3.started,s_3.stopped,s_4.started,s_4.stopped,text_3.started,text_3.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.started,key_resp_5.stopped,polygon_8.started,polygon_8.stopped,key_resp_6.keys,key_resp_6.started,key_resp_6.stopped,sti1.started,sti1.stopped,sti2.started,sti2.stopped,sti3.started,sti3.stopped,sti4.started,sti4.stopped,sti5.started,sti5.stopped,sti6.started,sti6.stopped,sti7.started,sti7.stopped,sti8.started,sti8.stopped,sti9.started,sti9.stopped,sti10.started,sti10.stopped,sti11.started,sti11.stopped,sti12.started,sti12.stopped,key_resp_6.rt,text_2.started,text_2.stopped,key_resp_7.keys,key_resp_7.rt,key_resp_7.started,key_resp_7.stopped,participant,session,date,expName,psychopyVersion,frameRate,
2,5,pre,right,right.png,right.png,bas,Чашки,Шашки,tableware1.png,animal6.png,tool1.png,animal10.png,298,298,-298,-298,-316,316,-316,316,"[200, 0]","[-200, 0]","[81, 81]","[81, 81]","[81, 81]","[81, 81]",2,None,None,None,None,None,None,None,None,298,298,-298,-298,298,298,-298,-298,-85,85,-85,85,-200,200,-200,200,"[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]",,,,,0,152,152,291,,,,,,,,,,,,,,,,,,,,,,,2040.9100257999962,None,2040.9100257999962,None,2040.9100257999962,None,2041.119504500064,None,2041.5252036000602,None,2041.5252036000602,None,2041.5252036000602,None,2041.936068500043,None,,,,,,,,,,,,,,,,,,,,,2042.9624581000535,None,p,2042.9624581000535,None,2042.9624581000535,None,2042.9624581000535,None,2042.9624581000535,None,2042.9624581000535,None,2042.9624581000535,None,2042.9624581000535,None,2042.9624581000535,None,2042.9624581000535,None,2042.9624581000535,None,2042.9624581000535,None,2042.9624581000535,None,2042.9624581000535,None,0.6130152998957783,,,,,,,alefn,001,2021_Sep_28_1933,shapka,2021.1.4,59.98080614949972,
1,7,pre,left,left.png,left.png,bas,Чашки,Шашки,tableware2.png,tool1.png,animal6.png,tool9.png,-298,-298,298,298,85,-85,85,-85,"[-200, 0]","[200, 0]","[81, 81]","[81, 81]","[81, 81]","[81, 81]",4,car1.png,animal7.png,tool5.png,tool3.png,None,None,None,None,-298,-298,298,298,-298,-298,298,298,316,-316,316,-316,200,-200,200,-200,"[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]",,,,,0,153,153,180,,,,,,,,,,,,,,,,,,,,,,,2043.638167600031,None,2043.638167600031,None,2043.638167600031,None,2043.8528315000003,None,2044.254405900021,None,2044.254405900021,None,2044.254405900021,None,2044.6695934999734,None,,,,,,,,,,,,,,,,,,,,,2045.7010375000536,None,p,2045.7010375000536,None,2045.7010375000536,None,2045.7010375000536,None,2045.7010375000536,None,2045.7010375000536,None,2045.7010375000536,None,2045.7010375000536,None,2045.7010375000536,None,2045.7010375000536,None,2045.7010375000536,None,2045.7010375000536,None,2045.7010375000536,None,2045.7010375000536,None,0.48259119992144406,,,,,,,alefn,001,2021_Sep_28_1933,shapka,2021.1.4,59.98080614949972,
2,6,abs,right,right.png,right.png,non,Яблоки,Пряники,car8.png,tool10.png,tool1.png,car4.png,298,298,-298,-298,316,-316,316,-316,"[200, 0]","[-200, 0]","[81, 81]","[81, 81]","[81, 81]","[81, 81]",2,None,None,None,None,None,None,None,None,298,298,-298,-298,298,298,-298,-298,-85,85,-85,85,-200,200,-200,200,"[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]",,,,,0,154,154,90,,,,,,,,,,,,,,,,,,,,,,,2046.226760199992,None,2046.226760199992,None,2046.226760199992,None,2046.4362441999838,None,2046.8439616999822,None,2046.8439616999822,None,2046.8439616999822,None,2047.2529848000268,None,,,,,,,,,,,,,,,,,,,,,2048.280305500026,None,a,2048.280305500026,None,2048.280305500026,None,2048.280305500026,None,2048.280305500026,None,2048.280305500026,None,2048.280305500026,None,2048.280305500026,None,2048.280305500026,None,2048.280305500026,None,2048.280305500026,None,2048.280305500026,None,2048.280305500026,None,2048.280305500026,None,0.9113768000388518,,,,,,,alefn,001,2021_Sep_28_1933,shapka,2021.1.4,59.98080614949972,
2,7,pre,right,right.png,right.png,bas,Стулья,Брусья,furniture5.png,music6.png,tool9.png,tool4.png,298,298,-298,-298,-85,85,-85,85,"[200, 0]","[-200, 0]","[81, 81]","[81, 81]","[81, 81]","[81, 81]",4,tool3.png,music5.png,animal10.png,animal7.png,None,None,None,None,298,298,-298,-298,298,298,-298,-298,316,-316,316,-316,200,-200,200,-200,"[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]",,,,,0,155,155,264,,,,,,,,,,,,,,,,,,,,,,,2049.2575123000424,None,2049.2575123000424,None,2049.2575123000424,None,2049.4697172000306,None,2049.874482400017,None,2049.874482400017,None,2049.874482400017,None,2050.2864340000087,None,,,,,,,,,,,,,,,,,,,,,2051.3152888000477,None,p,2051.3152888000477,None,2051.3152888000477,None,2051.3152888000477,None,2051.3152888000477,None,2051.3152888000477,None,2051.3152888000477,None,2051.3152888000477,None,2051.3152888000477,None,2051.3152888000477,None,2051.3152888000477,None,2051.3152888000477,None,2051.3152888000477,None,2051.3152888000477,None,0.8760224999859929,,,,,,,alefn,001,2021_Sep_28_1933,shapka,2021.1.4,59.98080614949972,
1,9,pre,left,left.png,left.png,bas,Яблоки,Пряники,fruit4.png,music1.png,car8.png,animal7.png,-298,-298,298,298,-200,200,-200,200,"[-200, 0]","[200, 0]","[81, 81]","[81, 81]","[81, 81]","[81, 81]",6,music4.png,music2.png,music9.png,music10.png,car1.png,animal3.png,animal6.png,car5.png,-298,-298,298,298,-298,-298,298,298,85,-85,85,-85,-316,316,-316,316,"[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]",,,,,0,156,156,214,,,,,,,,,,,,,,,,,,,,,,,2052.242354599992,None,2052.242354599992,None,2052.242354599992,None,2052.4533050999744,None,2052.859050799976,None,2052.859050799976,None,2052.859050799976,None,2053.2699003999587,None,,,,,,,,,,,,,,,,,,,,,2054.299247000017,None,p,2054.299247000017,None,2054.299247000017,None,2054.299247000017,None,2054.299247000017,None,2054.299247000017,None,2054.299247000017,None,2054.299247000017,None,2054.299247000017,None,2054.299247000017,None,2054.299247000017,None,2054.299247000017,None,2054.299247000017,None,2054.299247000017,None,0.6603522000368685,,,,,,,alefn,001,2021_Sep_28_1933,shapka,2021.1.4,59.98080614949972,
2,8,abs,right,right.png,right.png,non,Рубашки,Барашки,tool10.png,car2.png,animal8.png,animal5.png,298,298,-298,-298,316,-316,316,-316,"[200, 0]","[-200, 0]","[81, 81]","[81, 81]","[81, 81]","[81, 81]",4,tool1.png,animal7.png,music3.png,animal4.png,None,None,None,None,298,298,-298,-298,298,298,-298,-298,-85,85,-85,85,200,-200,200,-200,"[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]",,,,,0,157,157,56,,,,,,,,,,,,,,,,,,,,,,,2055.0098047000356,None,2055.0098047000356,None,2055.0098047000356,None,2055.2199719999917,None,2055.624716200051,None,2055.624716200051,None,2055.624716200051,None,2056.0366761999903,None,,,,,,,,,,,,,,,,,,,,,2057.071364499978,None,a,2057.071364499978,None,2057.071364499978,None,2057.071364499978,None,2057.071364499978,None,2057.071364499978,None,2057.071364499978,None,2057.071364499978,None,2057.071364499978,None,2057.071364499978,None,2057.071364499978,None,2057.071364499978,None,2057.071364499978,None,2057.071364499978,None,1.472265100106597,,,,,,,alefn,001,2021_Sep_28_1933,shapka,2021.1.4,59.98080614949972,
2,9,pre,right,right.png,right.png,bas,Яблоки,Пряники,fruit2.png,tool5.png,music1.png,tool8.png,298,298,-298,-298,200,-200,200,-200,"[200, 0]","[-200, 0]","[81, 81]","[81, 81]","[81, 81]","[81, 81]",6,music3.png,tool10.png,tool2.png,car1.png,animal9.png,tool7.png,animal4.png,tool6.png,298,298,-298,-298,298,298,-298,-298,85,-85,85,-85,316,-316,316,-316,"[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]",,,,,0,158,158,341,,,,,,,,,,,,,,,,,,,,,,,2058.5936105999863,None,2058.5936105999863,None,2058.5936105999863,None,2058.8036027000053,None,2059.209569000057,None,2059.209569000057,None,2059.209569000057,None,2059.6200582999736,None,,,,,,,,,,,,,,,,,,,,,2060.6530540999956,None,p,2060.6530540999956,None,2060.6530540999956,None,2060.6530540999956,None,2060.6530540999956,None,2060.6530540999956,None,2060.6530540999956,None,2060.6530540999956,None,2060.6530540999956,None,2060.6530540999956,None,2060.6530540999956,None,2060.6530540999956,None,2060.6530540999956,None,2060.6530540999956,None,0.7065726000582799,,,,,,,alefn,001,2021_Sep_28_1933,shapka,2021.1.4,59.98080614949972,
2,8,abs,right,right.png,right.png,non,Рубашки,Барашки,tool3.png,car3.png,music4.png,animal2.png,298,298,-298,-298,316,-316,316,-316,"[200, 0]","[-200, 0]","[81, 81]","[81, 81]","[81, 81]","[81, 81]",4,tool6.png,car10.png,tool1.png,tool9.png,None,None,None,None,298,298,-298,-298,298,298,-298,-298,-85,85,-85,85,200,-200,200,-200,"[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]",,,,,0,159,159,58,,,,,,,,,,,,,,,,,,,,,,,2061.4104184999596,None,2061.4104184999596,None,2061.4104184999596,None,2061.620369100012,None,2062.0245922000613,None,2062.0245922000613,None,2062.0245922000613,None,2062.4374551000074,None,,,,,,,,,,,,,,,,,,,,,2063.4749489000533,None,a,2063.4749489000533,None,2063.4749489000533,None,2063.4749489000533,None,2063.4749489000533,None,2063.4749489000533,None,2063.4749489000533,None,2063.4749489000533,None,2063.4749489000533,None,2063.4749489000533,None,2063.4749489000533,None,2063.4749489000533,None,2063.4749489000533,None,2063.4749489000533,None,0.8845948000671342,,,,,,,alefn,001,2021_Sep_28_1933,shapka,2021.1.4,59.98080614949972,
2,7,pre,right,right.png,right.png,bas,Яблоки,Пряники,fruit5.png,animal3.png,music1.png,animal5.png,298,298,-298,-298,85,-85,85,-85,"[200, 0]","[-200, 0]","[81, 81]","[81, 81]","[81, 81]","[81, 81]",4,animal6.png,car1.png,car7.png,tool2.png,None,None,None,None,298,298,-298,-298,298,298,-298,-298,-316,316,-316,316,200,-200,200,-200,"[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]",,,,,0,160,160,330,,,,,,,,,,,,,,,,,,,,,,,2064.4115694999928,None,2064.4115694999928,None,2064.4115694999928,None,2064.6205303999595,None,2065.026291899965,None,2065.026291899965,None,2065.026291899965,None,2065.436979799997,None,,,,,,,,,,,,,,,,,,,,,2066.464738599956,None,p,2066.464738599956,None,2066.464738599956,None,2066.464738599956,None,2066.464738599956,None,2066.464738599956,None,2066.464738599956,None,2066.464738599956,None,2066.464738599956,None,2066.464738599956,None,2066.464738599956,None,2066.464738599956,None,2066.464738599956,None,2066.464738599956,None,0.6709852999774739,,,,,,,alefn,001,2021_Sep_28_1933,shapka,2021.1.4,59.98080614949972,
2,5,pre,right,right.png,right.png,bas,Стулья,Брусья,furniture4.png,tool1.png,car2.png,tool8.png,298,298,-298,-298,316,-316,316,-316,"[200, 0]","[-200, 0]","[81, 81]","[81, 81]","[81, 81]","[81, 81]",2,None,None,None,None,None,None,None,None,298,298,-298,-298,298,298,-298,-298,85,-85,85,-85,200,-200,200,-200,"[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]",,,,,0,161,161,261,,,,,,,,,,,,,,,,,,,,,,,2067.1779332000297,None,2067.1779332000297,None,2067.1779332000297,None,2067.387282800046,None,2067.791646800004,None,2067.791646800004,None,2067.791646800004,None,2068.2038857999723,None,,,,,,,,,,,,,,,,,,,,,2069.225700299954,None,p,2069.225700299954,None,2069.225700299954,None,2069.225700299954,None,2069.225700299954,None,2069.225700299954,None,2069.225700299954,None,2069.225700299954,None,2069.225700299954,None,2069.225700299954,None,2069.225700299954,None,2069.225700299954,None,2069.225700299954,None,2069.225700299954,None,0.725799800013192,,,,,,,alefn,001,2021_Sep_28_1933,shapka,2021.1.4,59.98080614949972,
1,9,pre,left,left.png,left.png,bas,Рубашки,Барашки,clothes3.png,music9.png,music4.png,car3.png,-298,-298,298,298,316,-316,316,-316,"[-200, 0]","[200, 0]","[81, 81]","[81, 81]","[81, 81]","[81, 81]",6,car5.png,animal8.png,animal7.png,animal6.png,tool1.png,tool2.png,animal10.png,animal1.png,-298,-298,298,298,-298,-298,298,298,85,-85,85,-85,200,-200,200,-200,"[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]",,,,,0,162,162,123,,,,,,,,,,,,,,,,,,,,,,,2069.9988239000086,None,2069.9988239000086,None,2069.9988239000086,None,2070.2040802000556,None,2070.6084898000117,None,2070.6084898000117,None,2070.6084898000117,None,2071.0206741000293,None,,,,,,,,,,,,,,,,,,,,,2072.057027300005,None,p,2072.057027300005,None,2072.057027300005,None,2072.057027300005,None,2072.057027300005,None,2072.057027300005,None,2072.057027300005,None,2072.057027300005,None,2072.057027300005,None,2072.057027300005,None,2072.057027300005,None,2072.057027300005,None,2072.057027300005,None,2072.057027300005,None,0.8946462000021711,,,,,,,alefn,001,2021_Sep_28_1933,shapka,2021.1.4,59.98080614949972,
1,9,pre,left,left.png,left.png,bas,Стулья,Брусья,furniture5.png,tool7.png,tool3.png,music1.png,-298,-298,298,298,85,-85,85,-85,"[-200, 0]","[200, 0]","[81, 81]","[81, 81]","[81, 81]","[81, 81]",6,animal9.png,car10.png,animal1.png,tool5.png,animal6.png,car2.png,tool8.png,tool4.png,-298,-298,298,298,-298,-298,298,298,-316,316,-316,316,200,-200,200,-200,"[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]",,,,,0,163,163,159,,,,,,,,,,,,,,,,,,,,,,,2072.99422220001,None,2072.99422220001,None,2072.99422220001,None,2073.2042337000603,None,2073.608851099969,None,2073.608851099969,None,2073.608851099969,None,2074.0207947000163,None,,,,,,,,,,,,,,,,,,,,,2075.0514988000505,None,p,2075.0514988000505,None,2075.0514988000505,None,2075.0514988000505,None,2075.0514988000505,None,2075.0514988000505,None,2075.0514988000505,None,2075.0514988000505,None,2075.0514988000505,None,2075.0514988000505,None,2075.0514988000505,None,2075.0514988000505,None,2075.0514988000505,None,2075.0514988000505,None,0.7161845000227913,,,,,,,alefn,001,2021_Sep_28_1933,shapka,2021.1.4,59.98080614949972,
2,5,pre,right,right.png,right.png,bas,Стулья,Брусья,furniture3.png,car2.png,animal9.png,tool10.png,298,298,-298,-298,316,-316,316,-316,"[200, 0]","[-200, 0]","[81, 81]","[81, 81]","[81, 81]","[81, 81]",2,None,None,None,None,None,None,None,None,298,298,-298,-298,298,298,-298,-298,85,-85,85,-85,200,-200,200,-200,"[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]",,,,,0,164,164,260,,,,,,,,,,,,,,,,,,,,,,,2075.8105148000177,None,2075.8105148000177,None,2075.8105148000177,None,2076.0209466000088,None,2076.4231788000325,None,2076.4231788000325,None,2076.4231788000325,None,2076.8377018000465,None,,,,,,,,,,,,,,,,,,,,,2077.853272599983,None,p,2077.853272599983,None,2077.853272599983,None,2077.853272599983,None,2077.853272599983,None,2077.853272599983,None,2077.853272599983,None,2077.853272599983,None,2077.853272599983,None,2077.853272599983,None,2077.853272599983,None,2077.853272599983,None,2077.853272599983,None,2077.853272599983,None,0.43407489999663085,,,,,,,alefn,001,2021_Sep_28_1933,shapka,2021.1.4,59.98080614949972,
1,10,abs,left,left.png,left.png,non,Рубашки,Барашки,tool2.png,animal1.png,animal10.png,music9.png,-298,-298,298,298,-316,316,-316,316,"[-200, 0]","[200, 0]","[81, 81]","[81, 81]","[81, 81]","[81, 81]",6,car6.png,tool3.png,car4.png,car5.png,music8.png,tool1.png,music7.png,animal2.png,-298,-298,298,298,-298,-298,298,298,85,-85,85,-85,-200,200,-200,200,"[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]",,,,,0,165,165,11,,,,,,,,,,,,,,,,,,,,,,,2078.32547349995,None,2078.32547349995,None,2078.32547349995,None,2078.537807399989,None,2078.9424046999775,None,2078.9424046999775,None,2078.9424046999775,None,2079.354387999978,None,,,,,,,,,,,,,,,,,,,,,2080.3913004000206,None,a,2080.3913004000206,None,2080.3913004000206,None,2080.3913004000206,None,2080.3913004000206,None,2080.3913004000206,None,2080.3913004000206,None,2080.3913004000206,None,2080.3913004000206,None,2080.3913004000206,None,2080.3913004000206,None,2080.3913004000206,None,2080.3913004000206,None,2080.3913004000206,None,1.368341700057499,,,,,,,alefn,001,2021_Sep_28_1933,shapka,2021.1.4,59.98080614949972,
2,5,pre,right,right.png,right.png,bas,Яблоки,Пряники,fruit5.png,music2.png,car3.png,music6.png,298,298,-298,-298,316,-316,316,-316,"[200, 0]","[-200, 0]","[81, 81]","[81, 81]","[81, 81]","[81, 81]",2,None,None,None,None,None,None,None,None,298,298,-298,-298,298,298,-298,-298,85,-85,85,-85,200,-200,200,-200,"[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]",,,,,0,166,166,320,,,,,,,,,,,,,,,,,,,,,,,2081.811042699963,None,2081.811042699963,None,2081.811042699963,None,2082.021243000054,None,2082.426903799991,None,2082.426903799991,None,2082.426903799991,None,2082.8378547000466,None,,,,,,,,,,,,,,,,,,,,,2083.85657059995,None,p,2083.85657059995,None,2083.85657059995,None,2083.85657059995,None,2083.85657059995,None,2083.85657059995,None,2083.85657059995,None,2083.85657059995,None,2083.85657059995,None,2083.85657059995,None,2083.85657059995,None,2083.85657059995,None,2083.85657059995,None,2083.85657059995,None,0.5909892999334261,,,,,,,alefn,001,2021_Sep_28_1933,shapka,2021.1.4,59.98080614949972,
1,9,pre,left,left.png,left.png,bas,Стулья,Брусья,furniture2.png,tool5.png,tool6.png,music10.png,-298,-298,298,298,85,-85,85,-85,"[-200, 0]","[200, 0]","[81, 81]","[81, 81]","[81, 81]","[81, 81]",6,tool8.png,music1.png,animal6.png,music7.png,music9.png,tool3.png,music2.png,music4.png,-298,-298,298,298,-298,-298,298,298,-316,316,-316,316,-200,200,-200,200,"[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]",,,,,0,167,167,161,,,,,,,,,,,,,,,,,,,,,,,2084.5015990999527,None,2084.5015990999527,None,2084.5015990999527,None,2084.704609600012,None,2085.1176156,None,2085.1176156,None,2085.1176156,None,2085.5213228999637,None,,,,,,,,,,,,,,,,,,,,,2086.5575587999774,None,p,2086.5575587999774,None,2086.5575587999774,None,2086.5575587999774,None,2086.5575587999774,None,2086.5575587999774,None,2086.5575587999774,None,2086.5575587999774,None,2086.5575587999774,None,2086.5575587999774,None,2086.5575587999774,None,2086.5575587999774,None,2086.5575587999774,None,2086.5575587999774,None,0.5541426999261603,,,,,,,alefn,001,2021_Sep_28_1933,shapka,2021.1.4,59.98080614949972,
2,5,pre,right,right.png,right.png,bas,Стулья,Брусья,furniture3.png,animal6.png,music1.png,car1.png,298,298,-298,-298,-316,316,-316,316,"[200, 0]","[-200, 0]","[81, 81]","[81, 81]","[81, 81]","[81, 81]",2,None,None,None,None,None,None,None,None,298,298,-298,-298,298,298,-298,-298,85,-85,85,-85,200,-200,200,-200,"[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]",,,,,0,168,168,254,,,,,,,,,,,,,,,,,,,,,,,2087.1606391000096,None,2087.1606391000096,None,2087.1606391000096,None,2087.371474600048,None,2087.772902800003,None,2087.772902800003,None,2087.772902800003,None,2088.1882126999553,None,,,,,,,,,,,,,,,,,,,,,2089.2030245000497,None,p,2089.2030245000497,None,2089.2030245000497,None,2089.2030245000497,None,2089.2030245000497,None,2089.2030245000497,None,2089.2030245000497,None,2089.2030245000497,None,2089.2030245000497,None,2089.2030245000497,None,2089.2030245000497,None,2089.2030245000497,None,2089.2030245000497,None,2089.2030245000497,None,0.5484828000189736,,,,,,,alefn,001,2021_Sep_28_1933,shapka,2021.1.4,59.98080614949972,
1,9,pre,left,left.png,left.png,bas,Стулья,Брусья,furniture4.png,tool5.png,tool3.png,car6.png,-298,-298,298,298,85,-85,85,-85,"[-200, 0]","[200, 0]","[81, 81]","[81, 81]","[81, 81]","[81, 81]",6,tool10.png,animal1.png,car9.png,music8.png,music1.png,animal7.png,car4.png,car2.png,-298,-298,298,298,-298,-298,298,298,-316,316,-316,316,200,-200,200,-200,"[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]",,,,,0,169,169,158,,,,,,,,,,,,,,,,,,,,,,,2089.810820500017,None,2089.810820500017,None,2089.810820500017,None,2090.0216058000224,None,2090.422606499982,None,2090.422606499982,None,2090.422606499982,None,2090.8215712000383,None,,,,,,,,,,,,,,,,,,,,,2091.8488886000123,None,p,2091.8488886000123,None,2091.8488886000123,None,2091.8488886000123,None,2091.8488886000123,None,2091.8488886000123,None,2091.8488886000123,None,2091.8488886000123,None,2091.8488886000123,None,2091.8488886000123,None,2091.8488886000123,None,2091.8488886000123,None,2091.8488886000123,None,2091.8488886000123,None,0.7027718999888748,,,,,,,alefn,001,2021_Sep_28_1933,shapka,2021.1.4,59.98080614949972,
2,5,pre,right,right.png,right.png,bas,Яблоки,Пряники,fruit1.png,animal7.png,music1.png,tool6.png,298,298,-298,-298,316,-316,316,-316,"[200, 0]","[-200, 0]","[81, 81]","[81, 81]","[81, 81]","[81, 81]",2,None,None,None,None,None,None,None,None,298,298,-298,-298,298,298,-298,-298,85,-85,85,-85,200,-200,200,-200,"[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]",,,,,0,170,170,316,,,,,,,,,,,,,,,,,,,,,,,2092.597984699998,None,2092.597984699998,None,2092.597984699998,None,2092.805087100016,None,2093.218933199998,None,2093.218933199998,None,2093.218933199998,None,2093.6216853000224,None,,,,,,,,,,,,,,,,,,,,,2094.6591689999914,None,p,2094.6591689999914,None,2094.6591689999914,None,2094.6591689999914,None,2094.6591689999914,None,2094.6591689999914,None,2094.6591689999914,None,2094.6591689999914,None,2094.6591689999914,None,2094.6591689999914,None,2094.6591689999914,None,2094.6591689999914,None,2094.6591689999914,None,2094.6591689999914,None,0.4845175000373274,,,,,,,alefn,001,2021_Sep_28_1933,shapka,2021.1.4,59.98080614949972,
2,7,pre,right,right.png,right.png,bas,Чашки,Шашки,tableware4.png,tool5.png,music1.png,music9.png,298,298,-298,-298,85,-85,85,-85,"[200, 0]","[-200, 0]","[81, 81]","[81, 81]","[81, 81]","[81, 81]",4,animal3.png,animal4.png,music2.png,animal10.png,None,None,None,None,298,298,-298,-298,298,298,-298,-298,-316,316,-316,316,200,-200,200,-200,"[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]",,,,,0,171,171,296,,,,,,,,,,,,,,,,,,,,,,,2095.2095817000372,None,2095.2095817000372,None,2095.2095817000372,None,2095.421716199955,None,2095.827628100058,None,2095.827628100058,None,2095.827628100058,None,2096.2384604000254,None,,,,,,,,,,,,,,,,,,,,,2097.271554099978,None,p,2097.271554099978,None,2097.271554099978,None,2097.271554099978,None,2097.271554099978,None,2097.271554099978,None,2097.271554099978,None,2097.271554099978,None,2097.271554099978,None,2097.271554099978,None,2097.271554099978,None,2097.271554099978,None,2097.271554099978,None,2097.271554099978,None,0.45575490000192076,,,,,,,alefn,001,2021_Sep_28_1933,shapka,2021.1.4,59.98080614949972,
1,5,pre,left,left.png,left.png,bas,Стулья,Брусья,furniture2.png,tool4.png,tool1.png,car6.png,-298,-298,298,298,316,-316,316,-316,"[-200, 0]","[200, 0]","[81, 81]","[81, 81]","[81, 81]","[81, 81]",2,None,None,None,None,None,None,None,None,-298,-298,298,298,-298,-298,298,298,85,-85,85,-85,200,-200,200,-200,"[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]",,,,,0,172,172,136,,,,,,,,,,,,,,,,,,,,,,,2097.7876294000307,None,2097.7876294000307,None,2097.7876294000307,None,2097.988600600045,None,2098.3931621999945,None,2098.3931621999945,None,2098.3931621999945,None,2098.8053425999824,None,,,,,,,,,,,,,,,,,,,,,2099.8203689999646,None,p,2099.8203689999646,None,2099.8203689999646,None,2099.8203689999646,None,2099.8203689999646,None,2099.8203689999646,None,2099.8203689999646,None,2099.8203689999646,None,2099.8203689999646,None,2099.8203689999646,None,2099.8203689999646,None,2099.8203689999646,None,2099.8203689999646,None,2099.8203689999646,None,0.80304090003483,,,,,,,alefn,001,2021_Sep_28_1933,shapka,2021.1.4,59.98080614949972,
2,5,pre,right,right.png,right.png,bas,Яблоки,Пряники,fruit3.png,car6.png,animal8.png,animal9.png,298,298,-298,-298,316,-316,316,-316,"[200, 0]","[-200, 0]","[81, 81]","[81, 81]","[81, 81]","[81, 81]",2,None,None,None,None,None,None,None,None,298,298,-298,-298,298,298,-298,-298,85,-85,85,-85,200,-200,200,-200,"[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]",,,,,0,173,173,313,,,,,,,,,,,,,,,,,,,,,,,2100.6960207000375,None,2100.6960207000375,None,2100.6960207000375,None,2100.9054756000405,None,2101.3102487999713,None,2101.3102487999713,None,2101.3102487999713,None,2101.722038900014,None,,,,,,,,,,,,,,,,,,,,,2102.744569799979,None,p,2102.744569799979,None,2102.744569799979,None,2102.744569799979,None,2102.744569799979,None,2102.744569799979,None,2102.744569799979,None,2102.744569799979,None,2102.744569799979,None,2102.744569799979,None,2102.744569799979,None,2102.744569799979,None,2102.744569799979,None,2102.744569799979,None,0.5346822999417782,,,,,,,alefn,001,2021_Sep_28_1933,shapka,2021.1.4,59.98080614949972,
